timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
1418400289,-21.624743,37.809998,101585.0,1.2069979
1418411258,-21.54019,37.809998,101584.0,1.206986
1418435260,-20.7105,37.8,101574.0,1.2068671
1418446410,-20.462122,37.8,101571.0,1.2068315
1418457341,-22.206053,37.8,101592.0,1.207081
1418481581,-20.462122,37.8,101571.0,1.2068315
1418493268,-20.37757,37.8,101569.99,1.2068195
1418505644,-22.787363,37.8,101599.0,1.2071642
1418529450,-21.122702,37.8,101579.0,1.2069266
1418546179,-21.207256,37.8,101580.0,1.2069384
1418557931,-21.709297,37.8,101586.0,1.2070097
1418581595,-21.122702,37.79,101579.0,1.2069266
1418593517,-21.207256,37.79,101580.0,1.2069384
1418605705,-21.376366,37.79,101582.0,1.2069622
1418629925,-20.625946,37.79,101573.0,1.2068553
1418641327,-21.455635,37.79,101582.99,1.206974
1418653619,-19.960081,37.79,101565.0,1.2067602
1418677495,-23.120296,37.79,101603.0,1.2072117
1418689391,-19.796259,37.79,101563.0,1.2067364
1418701356,-20.795055,37.79,101575.0,1.206879
1418723257,-22.538986,37.79,101596.0,1.2071285
1418733428,-21.455635,37.79,101582.99,1.206974
1418745323,-21.54019,37.79,101584.0,1.206986
1418769235,-21.376366,37.78,101582.0,1.2069622
1418793588,-21.207256,37.78,101580.0,1.2069384
1418816964,-21.122702,37.78,101579.0,1.2069266
1418830380,-21.54019,37.78,101584.0,1.206986
1418841330,-20.293015,37.78,101569.0,1.2068077
1418869185,-21.207256,37.79,101580.0,1.2069384
1418881301,-21.54019,37.79,101584.0,1.206986
1418892296,-21.043432,37.79,101578.0,1.2069147
1418916265,-20.795055,37.78,101575.0,1.206879
1418928271,-21.709297,37.78,101586.0,1.2070097
1418940341,-20.293015,37.78,101569.0,1.2068077
1418964261,-21.709297,37.78,101586.0,1.2070097
1418975263,-21.709297,37.78,101586.0,1.2070097
1418986167,-21.624743,37.78,101585.0,1.2069979
1419010025,-23.120296,37.79,101603.0,1.2072117
1419020254,-20.795055,37.79,101575.0,1.206879
1419032274,-21.54019,37.79,101584.0,1.206986
1419058128,-20.462122,37.78,101571.0,1.2068315
1419070470,-20.95888,37.78,101576.99,1.2069027
1419082172,-20.541391,37.78,101572.0,1.2068434
1419105756,-22.036945,37.78,101590.0,1.2070572
1419118025,-21.043432,37.78,101578.0,1.2069147
1419129742,-19.62715,37.78,101561.0,1.2067127
1419154275,-21.624743,37.78,101585.0,1.2069979
1419164271,-20.795055,37.78,101575.0,1.206879
1419176272,-20.213745,37.78,101568.0,1.2067958
1419202133,-21.54019,37.78,101584.0,1.206986
1419212271,-21.207256,37.78,101580.0,1.2069384
1419224274,-21.376366,37.78,101582.0,1.2069622
1419250143,-20.625946,37.78,101573.0,1.2068553
1419260261,-21.788567,37.78,101587.0,1.2070216
1419274927,-21.455635,37.78,101582.99,1.206974
1419298344,-22.369877,37.77,101594.0,1.2071048
1419308260,-20.541391,37.77,101572.0,1.2068434
1419322180,-20.12919,37.77,101567.0,1.206784
1419345259,-21.122702,37.77,101579.0,1.2069266
1419356370,-20.37757,37.77,101569.99,1.2068195
1419368297,-19.880812,37.77,101563.99,1.2067482
1419391588,-21.54019,37.78,101584.0,1.206986
1419403261,-20.795055,37.78,101575.0,1.206879
1419413253,-21.043432,37.78,101578.0,1.2069147
1419437259,-20.795055,37.78,101575.0,1.206879
1419451158,-20.213745,37.78,101568.0,1.2067958
1419463263,-23.120296,37.78,101603.0,1.2072117
1419487227,-21.291811,37.77,101581.0,1.2069503
1419497253,-22.1215,37.77,101591.0,1.2070692
1419509295,-20.7105,37.77,101574.0,1.2068671
1419535196,-21.957676,37.78,101588.99,1.2070453
1419546877,-21.122702,37.78,101579.0,1.2069266
1419557270,-21.788567,37.78,101587.0,1.2070216
1419587783,-21.455635,37.78,101582.99,1.206974
1419599709,-20.462122,37.78,101571.0,1.2068315
1419610910,-22.623539,37.78,101597.0,1.2071404
1419633294,-19.62715,37.77,101561.0,1.2067127
1419645255,-20.044636,37.77,101566.0,1.2067721
1419657259,-23.86543,37.77,101612.0,1.2073187
1419679264,-19.880812,37.78,101563.99,1.2067482
1419691657,-20.625946,37.78,101573.0,1.2068553
1419703234,-21.54019,37.78,101584.0,1.206986
1419726261,-21.376366,37.77,101582.0,1.2069622
1419738273,-20.874325,37.77,101575.99,1.2068908
1419749272,-22.623539,37.77,101597.0,1.2071404
1419770253,-21.043432,37.78,101578.0,1.2069147
1419781266,-19.796259,37.78,101563.0,1.2067364
1419820481,-20.541391,37.77,101572.0,1.2068434
1419832299,-22.036945,37.77,101590.0,1.2070572
1419843986,-20.874325,37.77,101575.99,1.2068908
1419868920,-21.624743,37.77,101585.0,1.2069979
1419880351,-20.37757,37.77,101569.99,1.2068195
1419892279,-21.873121,37.77,101588.0,1.2070335
1419914253,-22.70281,37.77,101598.0,1.2071524
1419926266,-21.043432,37.77,101578.0,1.2069147
1419937271,-21.043432,37.77,101578.0,1.2069147
1419959967,-21.709297,37.78,101586.0,1.2070097
1419971895,-22.871918,37.78,101600.0,1.2071761
1419983862,-21.043432,37.78,101578.0,1.2069147
1420007750,-22.70281,37.77,101598.0,1.2071524
1420020021,-20.625946,37.77,101573.0,1.2068553
1420031758,-20.95888,37.77,101576.99,1.2069027
1420055725,-20.12919,37.77,101567.0,1.206784
1420066257,-21.122702,37.77,101579.0,1.2069266
1420078257,-22.290607,37.77,101593.0,1.2070929
1420100356,-20.044636,37.77,101566.0,1.2067721
1420112289,-20.541391,37.77,101572.0,1.2068434
1420122271,-21.376366,37.77,101582.0,1.2069622
1420147941,-20.541391,37.77,101572.0,1.2068434
1420159686,-21.376366,37.77,101582.0,1.2069622
1420170347,-21.291811,37.77,101581.0,1.2069503
1420194256,-20.625946,37.77,101573.0,1.2068553
1420205261,-21.376366,37.77,101582.0,1.2069622
1420216494,-21.122702,37.77,101579.0,1.2069266
1420240738,-20.541391,37.76,101572.0,1.2068434
1420252463,-21.043432,37.76,101578.0,1.2069147
1420263260,-22.1215,37.76,101591.0,1.2070692
1420288510,-21.376366,37.77,101582.0,1.2069622
1420300761,-22.369877,37.77,101594.0,1.2071048
1420316579,-20.213745,37.77,101568.0,1.2067958
1420339257,-22.206053,37.76,101592.0,1.207081
1420352412,-22.454432,37.76,101594.99,1.2071166
1420364776,-20.541391,37.76,101572.0,1.2068434
1420387270,-21.624743,37.76,101585.0,1.2069979
1420400504,-20.293015,37.76,101569.0,1.2068077
1420411282,-21.291811,37.76,101581.0,1.2069503
1420435258,-21.455635,37.76,101582.99,1.206974
1420446271,-21.207256,37.76,101580.0,1.2069384
1420457260,-20.213745,37.76,101568.0,1.2067958
1420480618,-21.291811,37.76,101581.0,1.2069503
1420493126,-22.206053,37.76,101592.0,1.207081
1420504505,-19.880812,37.76,101563.99,1.2067482
1420528729,-21.709297,37.76,101586.0,1.2070097
1420539255,-21.291811,37.76,101581.0,1.2069503
1420551268,-20.541391,37.76,101572.0,1.2068434
1420574559,-22.290607,37.76,101593.0,1.2070929
1420585756,-20.541391,37.76,101572.0,1.2068434
1420621454,-21.873121,37.76,101588.0,1.2070335
1420633339,-20.795055,37.76,101575.0,1.206879
1420646045,-19.880812,37.76,101563.99,1.2067482
1420669715,-20.37757,37.76,101569.99,1.2068195
1420680936,-20.462122,37.76,101571.0,1.2068315
1420693232,-21.54019,37.76,101584.0,1.206986
1420717235,-21.54019,37.75,101584.0,1.206986
1420730701,-21.207256,37.75,101580.0,1.2069384
1420742193,-20.541391,37.75,101572.0,1.2068434
1420765626,-21.624743,37.75,101585.0,1.2069979
1420777322,-20.874325,37.75,101575.99,1.2068908
1420789505,-20.37757,37.75,101569.99,1.2068195
1420813712,-22.206053,37.75,101592.0,1.207081
1420825334,-20.37757,37.75,101569.99,1.2068195
1420837960,-21.788567,37.75,101587.0,1.2070216
1420861627,-19.711704,37.75,101562.0,1.2067245
1420873116,-21.291811,37.75,101581.0,1.2069503
1420886096,-21.54019,37.75,101584.0,1.206986
1420910212,-20.462122,37.739998,101571.0,1.2068315
1420921373,-22.036945,37.739998,101590.0,1.2070572
1420937735,-20.95888,37.739998,101576.99,1.2069027
1420960912,-20.795055,37.739998,101575.0,1.206879
1420974075,-21.624743,37.739998,101585.0,1.2069979
1420985265,-20.625946,37.739998,101573.0,1.2068553
1421009310,-22.70281,37.739998,101598.0,1.2071524
1421019342,-21.043432,37.739998,101578.0,1.2069147
1421031257,-22.369877,37.739998,101594.0,1.2071048
1421053975,-21.207256,37.73,101580.0,1.2069384
1421064256,-21.873121,37.73,101588.0,1.2070335
1421078568,-20.541391,37.73,101572.0,1.2068434
1421102492,-21.291811,37.73,101581.0,1.2069503
1421115218,-22.369877,37.73,101594.0,1.2071048
1421126271,-20.462122,37.73,101571.0,1.2068315
1421150386,-21.455635,37.73,101582.99,1.206974
1421163056,-20.044636,37.73,101566.0,1.2067721
1421174271,-19.62715,37.73,101561.0,1.2067127
1421198144,-21.043432,37.73,101578.0,1.2069147
1421222131,-19.796259,37.73,101563.0,1.2067364
1421244280,-21.376366,37.73,101582.0,1.2069622
1421256271,-20.293015,37.73,101569.0,1.2068077
1421268260,-20.37757,37.73,101569.99,1.2068195
1421294205,-22.623539,37.73,101597.0,1.2071404
1421304260,-21.291811,37.73,101581.0,1.2069503
1421316272,-20.795055,37.73,101575.0,1.206879
1421342365,-19.711704,37.73,101562.0,1.2067245
1421355354,-21.376366,37.73,101582.0,1.2069622
1421367259,-19.960081,37.73,101565.0,1.2067602
1421390323,-22.1215,37.73,101591.0,1.2070692
1421400259,-20.625946,37.73,101573.0,1.2068553
1421414166,-21.291811,37.73,101581.0,1.2069503
1421438109,-20.293015,37.719997,101569.0,1.2068077
1421450040,-20.462122,37.719997,101571.0,1.2068315
1421462164,-20.37757,37.719997,101569.99,1.2068195
1421485737,-21.788567,37.719997,101587.0,1.2070216
1421496318,-19.54788,37.719997,101560.0,1.2067008
1421507263,-20.044636,37.719997,101566.0,1.2067721
1421529270,-21.207256,37.719997,101580.0,1.2069384
1421542884,-22.036945,37.719997,101590.0,1.2070572
1421555254,-21.122702,37.719997,101579.0,1.2069266
1421579687,-21.624743,37.71,101585.0,1.2069979
1421591273,-20.37757,37.71,101569.99,1.2068195
1421601283,-21.207256,37.71,101580.0,1.2069384
1421627780,-22.290607,37.71,101593.0,1.2070929
1421639259,-19.880812,37.71,101563.99,1.2067482
1421651876,-20.795055,37.71,101575.0,1.206879
1421677253,-22.036945,37.71,101590.0,1.2070572
1421689284,-21.207256,37.71,101580.0,1.2069384
1421701255,-21.54019,37.71,101584.0,1.206986
1421736278,-20.462122,37.71,101571.0,1.2068315
1421748039,-20.95888,37.71,101576.99,1.2069027
1421771302,-20.795055,37.7,101575.0,1.206879
1421783133,-22.454432,37.7,101594.99,1.2071166
1421795692,-21.376366,37.7,101582.0,1.2069622
1421819181,-22.206053,37.7,101592.0,1.207081
1421830935,-22.369877,37.7,101594.0,1.2071048
1421841258,-19.463326,37.7,101559.0,1.2066889
1421865295,-21.788567,37.71,101587.0,1.2070216
1421878526,-21.207256,37.71,101580.0,1.2069384
1421889269,-21.207256,37.71,101580.0,1.2069384
1421911704,-22.036945,37.7,101590.0,1.2070572
1421922264,-20.95888,37.7,101576.99,1.2069027
1421934257,-21.873121,37.7,101588.0,1.2070335
1421959334,-20.541391,37.71,101572.0,1.2068434
1421971600,-21.624743,37.71,101585.0,1.2069979
1421983706,-21.624743,37.71,101585.0,1.2069979
1422007749,-20.625946,37.69,101573.0,1.2068553
1422020525,-21.624743,37.69,101585.0,1.2069979
1422031729,-20.625946,37.69,101573.0,1.2068553
1422055372,-22.454432,37.69,101594.99,1.2071166
1422067818,-20.7105,37.69,101574.0,1.2068671
1422080149,-20.625946,37.69,101573.0,1.2068553
1422102344,-20.625946,37.69,101573.0,1.2068553
1422114299,-20.12919,37.69,101567.0,1.206784
1422126257,-20.12919,37.69,101567.0,1.206784
1422147625,-22.036945,37.69,101590.0,1.2070572
1422159729,-21.122702,37.69,101579.0,1.2069266
1422171613,-22.1215,37.69,101591.0,1.2070692
1422196016,-22.1215,37.69,101591.0,1.2070692
1422207721,-21.122702,37.69,101579.0,1.2069266
1422243769,-21.957676,37.69,101588.99,1.2070453
1422255776,-19.463326,37.69,101559.0,1.2066889
1422266306,-19.711704,37.69,101562.0,1.2067245
1422292750,-22.1215,37.69,101591.0,1.2070692
1422304294,-20.95888,37.69,101576.99,1.2069027
1422315997,-22.538986,37.69,101596.0,1.2071285
1422338254,-20.7105,37.68,101574.0,1.2068671
1422351735,-20.37757,37.68,101569.99,1.2068195
1422362295,-22.036945,37.68,101590.0,1.2070572
1422383260,-22.1215,37.68,101591.0,1.2070692
1422395256,-20.213745,37.68,101568.0,1.2067958
1422407260,-20.7105,37.68,101574.0,1.2068671
1422431271,-20.213745,37.68,101568.0,1.2067958
1422443259,-21.291811,37.68,101581.0,1.2069503
1422455340,-20.7105,37.68,101574.0,1.2068671
1422476969,-21.291811,37.68,101581.0,1.2069503
1422487257,-20.874325,37.68,101575.99,1.2068908
1422499259,-21.957676,37.68,101588.99,1.2070453
1422524650,-21.709297,37.68,101586.0,1.2070097
1422536526,-23.20485,37.68,101604.0,1.2072237
1422547272,-20.293015,37.68,101569.0,1.2068077
1422570259,-21.709297,37.67,101586.0,1.2070097
1422581253,-21.709297,37.67,101586.0,1.2070097
1422592530,-21.54019,37.67,101584.0,1.206986
1422616529,-20.541391,37.68,101572.0,1.2068434
1422627274,-20.7105,37.68,101574.0,1.2068671
1422640778,-22.1215,37.68,101591.0,1.2070692
1422664545,-21.122702,37.67,101579.0,1.2069266
1422677107,-21.455635,37.67,101582.99,1.206974
1422688559,-20.37757,37.67,101569.99,1.2068195
1422715260,-19.796259,37.67,101563.0,1.2067364
1422728554,-21.873121,37.67,101588.0,1.2070335
1422739273,-21.122702,37.67,101579.0,1.2069266
1422763283,-20.044636,37.66,101566.0,1.2067721
1422775270,-22.206053,37.66,101592.0,1.207081
1422787354,-21.957676,37.66,101588.99,1.2070453
1422810191,-21.957676,37.67,101588.99,1.2070453
1422821634,-20.95888,37.67,101576.99,1.2069027
1422857335,-19.463326,37.66,101559.0,1.2066889
1422869626,-19.711704,37.66,101562.0,1.2067245
1422881319,-21.207256,37.66,101580.0,1.2069384
1422902261,-20.37757,37.66,101569.99,1.2068195
1422914183,-21.043432,37.66,101578.0,1.2069147
1422926173,-21.043432,37.66,101578.0,1.2069147
1422947259,-21.455635,37.66,101582.99,1.206974
1422957577,-21.54019,37.66,101584.0,1.206986
1422969159,-21.873121,37.66,101588.0,1.2070335
1422991357,-21.624743,37.66,101585.0,1.2069979
1423001900,-20.541391,37.66,101572.0,1.2068434
1423012642,-20.37757,37.66,101569.99,1.2068195
1423038443,-21.873121,37.67,101588.0,1.2070335
1423049325,-21.376366,37.67,101582.0,1.2069622
1423061585,-20.044636,37.67,101566.0,1.2067721
1423085227,-21.207256,37.66,101580.0,1.2069384
1423095391,-21.043432,37.66,101578.0,1.2069147
1423109624,-19.54788,37.66,101560.0,1.2067008
1423134790,-20.044636,37.649998,101566.0,1.2067721
1423145641,-22.206053,37.649998,101592.0,1.207081
1423157255,-22.206053,37.649998,101592.0,1.207081
1423179258,-20.625946,37.649998,101573.0,1.2068553
1423189537,-20.462122,37.649998,101571.0,1.2068315
1423202187,-20.37757,37.649998,101569.99,1.2068195
1423238793,-21.376366,37.66,101582.0,1.2069622
1423250997,-21.291811,37.66,101581.0,1.2069503
1423274995,-20.12919,37.649998,101567.0,1.206784
1423286585,-21.788567,37.649998,101587.0,1.2070216
1423298714,-21.376366,37.649998,101582.0,1.2069622
1423323262,-20.12919,37.649998,101567.0,1.206784
1423334328,-22.036945,37.649998,101590.0,1.2070572
1423346354,-21.043432,37.649998,101578.0,1.2069147
1423368307,-22.538986,37.64,101596.0,1.2071285
1423380259,-19.960081,37.64,101565.0,1.2067602
1423394126,-21.54019,37.64,101584.0,1.206986
1423419271,-20.874325,37.64,101575.99,1.2068908
1423434975,-20.37757,37.64,101569.99,1.2068195
1423446874,-20.625946,37.64,101573.0,1.2068553
1423468261,-22.454432,37.629997,101594.99,1.2071166
1423481790,-21.455635,37.629997,101582.99,1.206974
1423492270,-20.625946,37.629997,101573.0,1.2068553
1423516260,-20.213745,37.64,101568.0,1.2067958
1423529751,-21.122702,37.64,101579.0,1.2069266
1423542784,-19.796259,37.64,101563.0,1.2067364
1423564261,-21.291811,37.629997,101581.0,1.2069503
1423576260,-20.795055,37.629997,101575.0,1.206879
1423588259,-20.293015,37.629997,101569.0,1.2068077
1423615236,-20.95888,37.629997,101576.99,1.2069027
1423643361,-19.37877,37.629997,101557.99,1.206677
1423666735,-21.957676,37.629997,101588.99,1.2070453
1423677258,-21.788567,37.629997,101587.0,1.2070216
1423689271,-20.95888,37.629997,101576.99,1.2069027
1423711239,-19.711704,37.62,101562.0,1.2067245
1423722922,-19.711704,37.62,101562.0,1.2067245
1423733259,-20.625946,37.62,101573.0,1.2068553
1423759332,-20.95888,37.62,101576.99,1.2069027
1423770917,-20.213745,37.62,101568.0,1.2067958
1423783227,-22.206053,37.62,101592.0,1.207081
1423805264,-21.54019,37.629997,101584.0,1.206986
1423818922,-21.207256,37.629997,101580.0,1.2069384
1423853260,-20.95888,37.62,101576.99,1.2069027
1423866949,-21.122702,37.62,101579.0,1.2069266
1423877259,-20.95888,37.62,101576.99,1.2069027
1423901255,-21.957676,37.62,101588.99,1.2070453
1423915142,-20.37757,37.62,101569.99,1.2068195
1423927991,-20.541391,37.62,101572.0,1.2068434
1423949259,-22.1215,37.62,101591.0,1.2070692
1423961259,-20.7105,37.62,101574.0,1.2068671
1423974966,-20.37757,37.62,101569.99,1.2068195
1423999730,-21.455635,37.62,101582.99,1.206974
1424011262,-21.54019,37.62,101584.0,1.206986
1424023221,-20.874325,37.62,101575.99,1.2068908
1424047894,-20.37757,37.62,101569.99,1.2068195
1424060680,-21.624743,37.62,101585.0,1.2069979
1424071938,-20.795055,37.62,101575.0,1.206879
1424095737,-20.795055,37.61,101575.0,1.206879
1424107996,-21.455635,37.61,101582.99,1.206974
1424119730,-19.960081,37.61,101565.0,1.2067602
1424143876,-21.043432,37.61,101578.0,1.2069147
1424156005,-20.213745,37.61,101568.0,1.2067958
1424166267,-20.7105,37.61,101574.0,1.2068671
1424188287,-21.043432,37.61,101578.0,1.2069147
1424199342,-21.376366,37.61,101582.0,1.2069622
1424210256,-21.376366,37.61,101582.0,1.2069622
1424248284,-21.873121,37.61,101588.0,1.2070335
1424259969,-21.788567,37.61,101587.0,1.2070216
1424282266,-21.043432,37.61,101578.0,1.2069147
1424294270,-22.290607,37.61,101593.0,1.2070929
1424305262,-19.960081,37.61,101565.0,1.2067602
1424327350,-20.37757,37.61,101569.99,1.2068195
1424340753,-20.795055,37.61,101575.0,1.206879
1424351330,-22.454432,37.61,101594.99,1.2071166
1424380310,-20.293015,37.6,101569.0,1.2068077
1424391326,-21.207256,37.6,101580.0,1.2069384
1424402271,-21.455635,37.6,101582.99,1.206974
1424426260,-19.62715,37.6,101561.0,1.2067127
1424439695,-20.795055,37.6,101575.0,1.206879
1424452549,-22.290607,37.6,101593.0,1.2070929
1424476001,-21.376366,37.6,101582.0,1.2069622
1424486260,-21.709297,37.6,101586.0,1.2070097
1424497271,-22.538986,37.6,101596.0,1.2071285
1424519264,-21.873121,37.6,101588.0,1.2070335
1424531260,-20.874325,37.6,101575.99,1.2068908
1424543261,-20.874325,37.6,101575.99,1.2068908
1424566259,-20.874325,37.6,101575.99,1.2068908
1424576510,-20.625946,37.6,101573.0,1.2068553
1424587261,-20.874325,37.6,101575.99,1.2068908
1424612871,-21.624743,37.6,101585.0,1.2069979
1424624538,-21.709297,37.6,101586.0,1.2070097
1424659358,-21.043432,37.6,101578.0,1.2069147
1424672555,-21.122702,37.6,101579.0,1.2069266
1424683270,-20.462122,37.6,101571.0,1.2068315
1424704282,-20.95888,37.6,101576.99,1.2069027
1424715264,-20.37757,37.6,101569.99,1.2068195
1424727256,-22.290607,37.6,101593.0,1.2070929
1424749260,-22.454432,37.6,101594.99,1.2071166
1424760283,-20.541391,37.6,101572.0,1.2068434
1424770261,-20.795055,37.6,101575.0,1.206879
1424793259,-20.12919,37.6,101567.0,1.206784
1424804860,-20.95888,37.6,101576.99,1.2069027
1424816576,-22.290607,37.6,101593.0,1.2070929
1424839297,-21.624743,37.6,101585.0,1.2069979
1424852807,-21.709297,37.6,101586.0,1.2070097
1424864624,-20.874325,37.6,101575.99,1.2068908
1424888783,-20.874325,37.6,101575.99,1.2068908
1424901220,-21.122702,37.6,101579.0,1.2069266
1424913319,-19.37877,37.6,101557.99,1.206677
1424933583,-19.711704,37.59,101562.0,1.2067245
1424945372,-19.880812,37.59,101563.99,1.2067482
1424957574,-21.54019,37.59,101584.0,1.206986
1424981402,-20.293015,37.59,101569.0,1.2068077
1424993266,-21.54019,37.59,101584.0,1.206986
1425003271,-19.796259,37.59,101563.0,1.2067364
1425026200,-21.043432,37.59,101578.0,1.2069147
1425050286,-20.7105,37.59,101574.0,1.2068671
1425074179,-19.796259,37.59,101563.0,1.2067364
1425085366,-21.788567,37.59,101587.0,1.2070216
1425095694,-22.036945,37.59,101590.0,1.2070572
1425121331,-21.291811,37.59,101581.0,1.2069503
1425131258,-21.957676,37.59,101588.99,1.2070453
1425142255,-20.795055,37.59,101575.0,1.206879
1425165477,-21.957676,37.59,101588.99,1.2070453
1425177329,-20.462122,37.59,101571.0,1.2068315
1425190083,-19.880812,37.59,101563.99,1.2067482
1425213581,-20.37757,37.59,101569.99,1.2068195
1425225310,-20.7105,37.59,101574.0,1.2068671
1425238373,-21.54019,37.59,101584.0,1.206986
1425262006,-19.796259,37.579998,101563.0,1.2067364
1425273308,-22.290607,37.579998,101593.0,1.2070929
1425285578,-21.207256,37.579998,101580.0,1.2069384
1425313313,-20.37757,37.57,101569.99,1.2068195
1425325682,-21.376366,37.57,101582.0,1.2069622
1425337275,-21.455635,37.57,101582.99,1.206974
1425361359,-21.122702,37.57,101579.0,1.2069266
1425372272,-21.376366,37.57,101582.0,1.2069622
1425386134,-21.455635,37.57,101582.99,1.206974
1425410120,-19.37877,37.57,101557.99,1.206677
1425420260,-21.788567,37.57,101587.0,1.2070216
1425433954,-20.37757,37.57,101569.99,1.2068195
1425458337,-21.788567,37.57,101587.0,1.2070216
1425470380,-20.293015,37.57,101569.0,1.2068077
1425482260,-20.7105,37.57,101574.0,1.2068671
1425510224,-20.95888,37.57,101576.99,1.2069027
1425522308,-20.95888,37.57,101576.99,1.2069027
1425532280,-21.291811,37.57,101581.0,1.2069503
1425556261,-20.795055,37.559998,101575.0,1.206879
1425569754,-21.291811,37.559998,101581.0,1.2069503
1425580271,-20.795055,37.559998,101575.0,1.206879
1425606008,-21.455635,37.559998,101582.99,1.206974
1425618124,-20.625946,37.559998,101573.0,1.2068553
1425628263,-21.122702,37.559998,101579.0,1.2069266
1425652260,-20.874325,37.559998,101575.99,1.2068908
1425666084,-22.290607,37.559998,101593.0,1.2070929
1425679480,-21.54019,37.559998,101584.0,1.206986
1425702405,-21.291811,37.55,101581.0,1.2069503
1425718750,-20.462122,37.55,101571.0,1.2068315
1425729313,-20.874325,37.55,101575.99,1.2068908
1425753257,-20.541391,37.55,101572.0,1.2068434
1425765268,-21.291811,37.55,101581.0,1.2069503
1425777257,-21.207256,37.55,101580.0,1.2069384
1425800344,-20.874325,37.55,101575.99,1.2068908
1425811257,-20.541391,37.55,101572.0,1.2068434
1425823231,-19.62715,37.55,101561.0,1.2067127
1425845259,-20.7105,37.55,101574.0,1.2068671
1425869259,-21.291811,37.55,101581.0,1.2069503
1425895517,-20.795055,37.55,101575.0,1.206879
1425907257,-21.957676,37.55,101588.99,1.2070453
1425917269,-20.293015,37.55,101569.0,1.2068077
1425940284,-20.293015,37.55,101569.0,1.2068077
1425951498,-21.207256,37.55,101580.0,1.2069384
1425963261,-19.711704,37.55,101562.0,1.2067245
1425985253,-21.624743,37.55,101585.0,1.2069979
1425997272,-20.7105,37.55,101574.0,1.2068671
1426010979,-20.7105,37.55,101574.0,1.2068671
1426035162,-21.624743,37.55,101585.0,1.2069979
1426058888,-21.043432,37.55,101578.0,1.2069147
1426082902,-21.207256,37.55,101580.0,1.2069384
1426093306,-21.207256,37.55,101580.0,1.2069384
1426104477,-20.37757,37.55,101569.99,1.2068195
1426127240,-19.796259,37.55,101563.0,1.2067364
1426137259,-20.37757,37.55,101569.99,1.2068195
1426149259,-22.290607,37.55,101593.0,1.2070929
1426173260,-20.625946,37.54,101573.0,1.2068553
1426186554,-19.880812,37.54,101563.99,1.2067482
1426197339,-21.788567,37.54,101587.0,1.2070216
1426220279,-20.625946,37.54,101573.0,1.2068553
1426236502,-19.880812,37.54,101563.99,1.2067482
1426248083,-20.795055,37.54,101575.0,1.206879
1426270271,-19.960081,37.54,101565.0,1.2067602
1426283749,-20.462122,37.54,101571.0,1.2068315
1426294257,-21.455635,37.54,101582.99,1.206974
1426320169,-19.960081,37.53,101565.0,1.2067602
1426330260,-22.369877,37.53,101594.0,1.2071048
1426342259,-21.54019,37.53,101584.0,1.206986
1426366257,-22.036945,37.54,101590.0,1.2070572
1426377258,-21.207256,37.54,101580.0,1.2069384
1426388284,-22.454432,37.54,101594.99,1.2071166
1426411574,-21.043432,37.54,101578.0,1.2069147
1426424289,-20.7105,37.54,101574.0,1.2068671
1426435683,-20.37757,37.54,101569.99,1.2068195
1426459685,-21.54019,37.52,101584.0,1.206986
1426470256,-21.043432,37.52,101578.0,1.2069147
1426483695,-20.795055,37.52,101575.0,1.206879
1426507687,-20.541391,37.53,101572.0,1.2068434
1426519655,-20.795055,37.53,101575.0,1.206879
1426531706,-21.043432,37.53,101578.0,1.2069147
1426560508,-20.37757,37.53,101569.99,1.2068195
1426572284,-20.462122,37.53,101571.0,1.2068315
1426584045,-22.369877,37.53,101594.0,1.2071048
1426606257,-20.213745,37.52,101568.0,1.2067958
1426619634,-20.37757,37.52,101569.99,1.2068195
1426630257,-21.376366,37.52,101582.0,1.2069622
1426666260,-22.1215,37.52,101591.0,1.2070692
1426677260,-22.036945,37.52,101590.0,1.2070572
1426700489,-20.795055,37.52,101575.0,1.206879
1426712781,-19.960081,37.52,101565.0,1.2067602
1426724379,-21.376366,37.52,101582.0,1.2069622
1426748507,-21.291811,37.52,101581.0,1.2069503
1426761138,-20.874325,37.52,101575.99,1.2068908
1426772510,-20.874325,37.52,101575.99,1.2068908
1426796380,-21.043432,37.52,101578.0,1.2069147
1426808728,-21.207256,37.52,101580.0,1.2069384
1426820401,-21.709297,37.52,101586.0,1.2070097
1426844498,-21.709297,37.52,101586.0,1.2070097
1426871261,-19.880812,37.52,101563.99,1.2067482
1426895262,-20.625946,37.5,101573.0,1.2068553
1426908744,-21.788567,37.5,101587.0,1.2070216
1426920467,-20.541391,37.5,101572.0,1.2068434
1426944608,-22.787363,37.51,101599.0,1.2071642
1426956514,-20.541391,37.51,101572.0,1.2068434
1426969312,-21.043432,37.51,101578.0,1.2069147
1426991258,-21.455635,37.5,101582.99,1.206974
1427004282,-20.213745,37.5,101568.0,1.2067958
1427015264,-21.54019,37.5,101584.0,1.206986
1427037260,-20.541391,37.51,101572.0,1.2068434
1427047306,-19.880812,37.51,101563.99,1.2067482
1427059270,-19.711704,37.51,101562.0,1.2067245
1427082555,-20.7105,37.51,101574.0,1.2068671
1427093599,-20.625946,37.51,101573.0,1.2068553
1427106545,-20.874325,37.51,101575.99,1.2068908
1427130733,-21.54019,37.51,101584.0,1.206986
1427141647,-19.711704,37.51,101562.0,1.2067245
1427153731,-20.874325,37.51,101575.99,1.2068908
1427178445,-20.044636,37.51,101566.0,1.2067721
