timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
1403497582,0,0.0,0.0,0.01609866,0.14518155,-1.3586361,0.020823196,0.007518366,0.0,0.007133537,0.0037823825,0.004923346,-0.005731021,0.007006135,-0.05014183,0.0,-1.1148256,1.0327258,-1.1548196,-0.015659275,0.0,1.4610742,-0.004923346,0.049104225,0.044063367,0.08892615,0.06479007,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1403597616,0,0.0,0.0,0.019172536,0.1450855,-1.3587428,0.020823196,0.007518366,0.0,0.0063763354,0.0058010053,0.008059771,-0.0023567006,0.007006135,-0.05014183,0.0,0.13243833,0.2721828,-0.67702216,-0.016717449,0.0,1.4627573,-0.008059771,0.04905153,0.04408486,0.08858376,0.06481957,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1403697603,0,0.0,0.0,0.021413682,0.14452654,-1.3590034,0.020823196,0.007518366,0.0,0.0043204776,0.0047745034,0.009317813,-0.0009485185,0.007006135,-0.05014183,0.0,0.6891386,-0.4001968,1.1510705,-0.018453486,0.0,1.463018,-0.009317813,0.048603736,0.048693262,0.087927155,0.06827459,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1403902387,0,0.0,0.0,0.01949259,0.14177454,-1.3595008,0.020823196,0.007518366,0.0,-0.006211495,0.0061553246,0.0105627775,0.0005374948,0.007006135,-0.05014183,0.0,0.6856027,0.19566141,0.28690782,-0.02265138,0.0,1.4640399,-0.0105627775,0.046572845,0.048667718,0.0860064,0.06824677,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1404002382,0,0.0,0.0,0.014334847,0.14082757,-1.3600955,0.020823196,0.007518366,0.0,-0.016546998,0.006134129,0.0059617194,-0.0043994724,0.007006135,-0.05014183,0.0,-1.0097823,-0.25167963,-0.11996186,-0.024540637,0.0,1.4676962,-0.0059617194,0.046591964,0.048297122,0.08592049,0.06800259,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1404106222,0,0.0,0.0,0.007369683,0.14033134,-1.3609015,0.020823196,0.007518366,0.0,-0.021046318,0.008690838,0.007499603,-0.0031924583,0.007006135,-0.05014183,0.0,-0.39739382,0.33111337,-0.15605685,-0.025912182,0.0,1.466925,-0.007499603,0.047040787,0.048281636,0.08612216,0.06798557,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1404307211,0,0.0,0.0,-0.007050981,0.13836966,-1.3625379,0.020823196,0.007518366,0.0,-0.02419696,0.010968759,0.010631508,-0.0008673716,0.007006135,-0.05014183,0.0,0.15678394,0.41612104,-0.24041878,-0.028183416,0.0,1.4668393,-0.010631508,0.04525394,0.047861606,0.08435153,0.067677885,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1404511237,0,0.0,0.0,-0.01934332,0.13987605,-1.3631703,0.020823196,0.007518366,0.0,-0.01958792,0.0144203985,0.008825406,-0.0026525073,0.007006135,-0.05014183,0.0,0.01539048,0.5910303,-0.48467088,-0.031519767,0.0,1.4690242,-0.008825406,0.046471298,0.047879443,0.085142925,0.06770226,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1404611181,0,0.0,0.0,-0.023685047,0.14293642,-1.363709,0.020823196,0.007518366,0.0,-0.013821103,0.019166745,0.006738823,-0.005000883,0.007006135,-0.05014183,0.0,-0.074408464,0.99355626,-2.3274403,-0.032210294,0.0,1.4707247,-0.006738823,0.046561237,0.047473166,0.0848145,0.06740387,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1404715236,0,0.0,0.0,-0.026247073,0.14736702,-1.3643963,0.020823196,0.007518366,0.0,-0.0044162017,0.015178017,0.010306417,-0.0017710702,0.007006135,-0.05014183,0.0,-0.14054418,-0.2340292,0.40737778,-0.033193942,0.0,1.4711742,-0.010306417,0.04475129,0.047464367,0.082948565,0.06739324,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1404915970,0,0.0,0.0,-0.027590558,0.15458761,-1.3657509,0.020823196,0.007518366,0.0,0.012034113,0.010837597,0.011661822,-0.0010324924,0.007006135,-0.05014183,0.0,0.06360274,0.5311821,0.521843,-0.034085486,0.0,1.4733895,-0.011661822,0.045602586,0.04709905,0.08345252,0.06714083,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1405120012,0,0.0,0.0,-0.032564986,0.1530864,-1.3669825,0.020823196,0.007518366,0.0,0.01496195,-0.008456603,0.016885705,0.0035253235,0.007006135,-0.05014183,0.0,0.19668363,0.02909652,1.11006,-0.03272524,0.0,1.4721463,-0.016885705,0.046737757,0.04707733,0.08395144,0.06711188,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1405324803,0,0.0,0.0,-0.04122175,0.14959121,-1.3680416,0.020823196,0.007518366,0.0,0.017409923,-0.017187025,0.010080183,-0.0036321734,0.007006135,-0.05014183,0.0,-0.48778278,0.11136887,-1.2559165,-0.03047739,0.0,1.4746554,-0.010080183,0.04507899,0.046674438,0.08220421,0.06680608,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1405524864,0,0.0,0.0,-0.047542,0.1516121,-1.3691336,0.020823196,0.007518366,0.0,0.02898187,-0.008153079,0.013725367,-5.208468e-05,0.007006135,-0.05014183,0.0,0.5380112,0.52012295,0.8004149,-0.030712128,0.0,1.4739885,-0.013725367,0.046604663,0.046304345,0.08536562,0.06653747,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1405729897,0,0.0,0.0,-0.044519514,0.1572659,-1.3692113,0.020823196,0.007518366,0.0,0.04224357,-0.006051093,0.0095934775,-0.0034891893,0.007006135,-0.05014183,0.0,-0.64641225,1.0238702,-1.6968193,-0.026353275,0.0,1.4699292,-0.0095934775,0.045459077,0.046289295,0.08418208,0.06651692,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1405933422,0,0.0,0.0,-0.030884832,0.15982448,-1.3682162,0.020823196,0.007518366,0.0,0.056647234,-0.012901933,0.016454795,0.0047843982,0.007006135,-0.05014183,0.0,-0.23195322,0.19854948,0.56249636,-0.020750215,0.0,1.4723389,-0.016454795,0.051571056,0.04610727,0.088933714,0.06632149,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1406033580,0,0.0,0.0,-0.023046436,0.15855004,-1.3675995,0.020823196,0.007518366,0.0,0.06030852,-0.019595247,0.013443755,0.0022475468,0.007006135,-0.05014183,0.0,0.63548464,0.032882232,-0.035977054,-0.018502058,0.0,1.4704239,-0.013443755,0.050316073,0.045755,0.08684883,0.066080466,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1406134266,0,0.0,0.0,-0.013866147,0.15542766,-1.3671068,0.020823196,0.007518366,0.0,0.059381947,-0.023143994,0.011177906,0.0005119592,0.007006135,-0.05014183,0.0,0.7646519,0.50581986,0.07769738,-0.017053049,0.0,1.469921,-0.011177906,0.047143612,0.04577971,0.08389618,0.066116676,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1406338253,0,0.0,0.0,0.0020196345,0.14786854,-1.3662179,0.020823196,0.007518366,0.0,0.046909615,-0.024080705,0.013504562,0.0033262034,0.007006135,-0.05014183,0.0,0.20436858,0.6078558,0.3440724,-0.01610393,0.0,1.4756502,-0.013504562,0.046894085,0.045464974,0.083911836,0.065904975,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1406438383,0,0.0,0.0,0.0059792898,0.14457147,-1.3664273,0.020823196,0.007518366,0.0,0.030357782,-0.021812594,0.0047039036,-0.0056547187,0.007006135,-0.05014183,0.0,-1.1560311,0.22676088,-2.1973073,-0.01681355,0.0,1.4697412,-0.0047039036,0.047266107,0.04547514,0.08470318,0.06591154,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1406539497,0,0.0,0.0,0.007454657,0.14107296,-1.3663623,0.020823196,0.007518366,0.0,0.0180782,-0.020058027,0.010897397,0.00063121534,0.007006135,-0.05014183,0.0,-0.9112316,-0.5325352,-0.07856271,-0.017493637,0.0,1.4693425,-0.010897397,0.050496455,0.045483395,0.08786779,0.06591469,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1406743177,0,0.0,0.0,0.0078311935,0.13236909,-1.3653553,0.020823196,0.007518366,0.0,0.0015087116,-0.01596766,0.0070595173,-0.0021953685,0.007006135,-0.05014183,0.0,-0.89569646,0.34444714,-1.5351889,-0.017502766,0.0,1.4651582,-0.0070595173,0.048459925,0.04492622,0.08499182,0.06541058,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1406947268,0,0.0,0.0,0.0103628505,0.12212507,-1.3642889,0.020823196,0.007518366,0.0,-0.0009842633,-0.011094004,0.007905798,-0.00042119657,0.007006135,-0.05014183,0.0,-0.8223591,-0.11817709,-0.71441376,-0.018891381,0.0,1.4660974,-0.007905798,0.048434015,0.044860173,0.085502945,0.06534011,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1407048006,0,0.0,0.0,0.013800991,0.11868731,-1.3639582,0.020823196,0.007518366,0.0,-0.0006158353,-0.0016774088,0.008181598,0.00012917211,0.007006135,-0.05014183,0.0,-0.5960382,1.3105601,-1.113607,-0.019711977,0.0,1.4706814,-0.008181598,0.048219714,0.044464897,0.08552114,0.065030955,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1407152018,0,0.0,0.0,0.018606601,0.11618149,-1.3639,0.020823196,0.007518366,0.0,0.00039636774,-0.0018099124,0.010075132,0.0018869475,0.007006135,-0.05014183,0.0,-0.3626398,-0.482456,0.27399874,-0.019551888,0.0,1.4677626,-0.010075132,0.0460055,0.044473045,0.08389103,0.065061875,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1407351817,0,0.0,0.0,0.023362862,0.11624369,-1.363434,0.020823196,0.007518366,0.0,-0.0052725505,0.012205024,0.010752148,0.0030495424,0.007006135,-0.05014183,0.0,0.5415807,0.090406336,0.2448763,-0.018216413,0.0,1.4620289,-0.010752148,0.046470206,0.044066135,0.08433177,0.064749576,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1407452783,0,0.0,0.0,0.023752948,0.116503954,-1.362945,0.020823196,0.007518366,0.0,-0.011068911,0.018379051,0.010263722,0.003079229,0.007006135,-0.05014183,0.0,0.7705997,0.32714692,0.37238365,-0.017167768,0.0,1.4733528,-0.010263722,0.047089316,0.044123027,0.085026406,0.06484829,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1407556622,0,0.0,0.0,0.024079692,0.116891906,-1.3630012,0.020823196,0.007518366,0.0,-0.014106981,0.019913446,0.013720152,0.0062083136,0.007006135,-0.05014183,0.0,0.7624018,-0.5307464,1.4851904,-0.016777337,0.0,1.4625487,-0.013720152,0.045289997,0.04421122,0.08349439,0.064970076,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1407760786,0,0.0,0.0,0.025012001,0.11832981,-1.3619192,0.020823196,0.007518366,0.0,-0.019479131,0.02527133,0.013078965,0.0063655977,0.007006135,-0.05014183,0.0,0.292047,-0.5939622,1.9279548,-0.017194629,0.0,1.4614667,-0.013078965,0.04663896,0.054348662,0.08586628,0.07202927,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1407860820,0,0.0,0.0,0.023888072,0.1202276,-1.3611171,0.020823196,0.007518366,0.0,-0.020149525,0.02567532,0.011392765,0.005252221,0.007006135,-0.05014183,0.0,0.4385288,-0.94673145,1.6055105,-0.016879825,0.0,1.4615979,-0.011392765,0.04790657,0.0516599,0.08797233,0.06893907,inf,inf,0.3,3.75,1,1,1,1,79,0,77,77,0,0,1
1407961461,0,0.0,0.0,-0.002557928,0.12756225,-1.3605163,-0.029491186,0.005157687,0.0,-0.021217389,0.03795669,0.012724128,0.0070809834,0.004795011,0.012871807,0.0,-1.0811131,0.6133912,-0.7388098,-0.016374726,0.0,1.4609971,-0.012724128,0.10071578,0.05677505,0.30005756,0.072259255,inf,inf,0.3,3.75,1,1,1,1,80,0,78,78,0,0,1
1408065641,0,0.0,0.0,0.003455082,0.12720105,-1.3601477,-0.029491186,0.005157687,0.0,-0.017340556,0.025870452,0.0102043925,0.0046085445,0.004795011,0.012871807,0.0,0.50921845,-0.8773004,2.3248394,-0.016504418,0.0,1.4636364,-0.0102043925,0.06642683,0.054562937,0.23028493,0.07046328,inf,inf,0.3,3.75,1,1,1,1,80,0,78,78,0,0,1
1408165487,0,0.0,0.0,-2.129611e-05,0.12731548,-1.3593988,-0.029491186,0.005157687,0.0,-0.01649694,0.01737122,0.0099581005,0.0046659834,0.004795011,0.012871807,0.0,0.21411414,0.31083733,0.3534664,-0.017183404,0.0,1.4598612,-0.0099581005,0.06035701,0.0528773,0.19019654,0.06934644,inf,inf,0.3,3.75,1,1,1,1,80,0,78,78,0,0,1
1408265576,0,0.0,0.0,-0.002296251,0.12832947,-1.3589765,-0.029491186,0.005157687,0.0,-0.017528238,0.011944549,0.005057281,-0.00022502721,0.004795011,0.012871807,0.0,0.3917552,-0.11655371,-0.31349373,-0.018603988,0.0,1.4619553,-0.005057281,0.056801442,0.05121803,0.16133238,0.068421975,inf,inf,0.3,3.75,1,1,1,1,80,0,78,78,0,0,1
1408366405,0,0.0,0.0,-0.0034315335,0.13038208,-1.3586239,-0.029491186,0.005157687,0.0,-0.014845435,0.007420196,0.0029498737,-0.0021164983,0.004795011,0.012871807,0.0,0.34904388,0.023881013,-0.51167905,-0.020297213,0.0,1.4616027,-0.0029498737,0.057648677,0.0566421,0.15514372,0.0720292,inf,inf,0.3,3.75,1,1,1,1,80,0,78,78,0,0,1
1408470385,0,0.0,0.0,0.0018169031,0.1339287,-1.3587168,0.0067369984,0.0025008172,0.0,-0.008606723,-0.0053703194,0.006242586,0.0011112294,0.0026964117,-0.0137446495,0.0,0.72925353,-0.24434654,0.08996382,-0.021351624,0.0,1.4645314,-0.006242586,0.100107536,0.054295164,0.23234384,0.07029182,inf,inf,0.3,3.75,1,1,1,1,81,0,79,79,0,0,1
1408570445,0,0.0,0.0,-0.0018566652,0.13051516,-1.3599503,0.0067369984,0.0025008172,0.0,-0.00864387,-0.005392327,0.010373134,0.0044275024,0.0026964117,-0.0137446495,0.0,0.3296978,-0.3951316,1.0330806,-0.021912763,0.0,1.4712191,-0.010373134,0.07203112,0.052133817,0.19184192,0.06895012,inf,inf,0.3,3.75,1,1,1,1,81,0,79,79,0,0,1
1408674675,0,0.0,0.0,-0.0038165257,0.12910342,-1.3608519,0.0067369984,0.0025008172,0.0,-0.0054444578,-0.009136134,0.0091014365,0.0019694322,0.0026964117,-0.0137446495,0.0,0.8863868,-0.5100689,0.0634016,-0.02260973,0.0,1.464571,-0.0091014365,0.061701708,0.050846066,0.16706325,0.06835082,inf,inf,0.3,3.75,1,1,1,1,81,0,79,79,0,0,1
1408775048,0,0.0,0.0,-0.0065678256,0.12563044,-1.361172,0.0067369984,0.0025008172,0.0,-0.006682297,-0.024264218,0.0075506885,7.873168e-05,0.0026964117,-0.0137446495,0.0,0.58318,-0.5975649,1.2390982,-0.022338485,0.0,1.4606869,-0.0075506885,0.057167504,0.04990001,0.14944226,0.06804289,inf,inf,0.3,3.75,1,1,1,1,81,0,79,79,0,0,1
1408875183,0,0.0,0.0,-0.009884513,0.12004712,-1.3613695,0.0067369984,0.0025008172,0.0,-0.013214915,-0.0467139,0.008532332,0.001029955,0.0026964117,-0.0137446495,0.0,-1.0363497,-0.9545405,0.42576766,-0.021254255,0.0,1.4624611,-0.008532332,0.054780282,0.049057923,0.13423206,0.06776441,inf,inf,0.3,3.75,1,1,1,1,81,0,79,79,0,0,1
1408979178,0,0.0,0.0,-0.010905964,0.11306638,-1.361242,0.0067369984,0.0025008172,0.0,-0.008109711,-0.0706016,0.007089794,-0.00011934253,0.0026964117,-0.0137446495,0.0,0.261557,-0.2719323,0.45762947,-0.019925259,0.0,1.4609638,-0.007089794,0.05039973,0.0485186,0.1199808,0.06767665,inf,inf,0.3,3.75,1,1,1,1,81,0,79,79,0,0,1
1409083380,0,0.0,0.0,-0.010859772,0.10413923,-1.360693,0.0067369984,0.0025008172,0.0,-0.003781813,-0.0931902,0.006642028,3.7081194e-05,0.0026964117,-0.0137446495,0.0,0.76854205,-0.32462656,-0.5341042,-0.018942785,0.0,1.4593855,-0.006642028,0.050424006,0.04813619,0.11203996,0.06766305,inf,inf,0.3,3.75,1,1,1,1,81,0,79,79,0,0,1
1409183039,0,0.0,0.0,-0.009460802,0.09421927,-1.3609121,0.0067369984,0.0025008172,0.0,-0.0011906803,-0.10672445,0.004352945,-0.0024507288,0.0026964117,-0.0137446495,0.0,-0.44349876,0.14805478,-0.5372661,-0.018462885,0.0,1.4701492,-0.004352945,0.049855094,0.047486357,0.104620956,0.067401215,inf,inf,0.3,3.75,1,1,1,1,81,0,79,79,0,0,1
1409284004,0,0.0,0.0,-0.009823824,0.08354013,-1.3613713,0.0067369984,0.0025008172,0.0,-0.0031114798,-0.115721904,0.0040671155,-0.002948411,0.0026964117,-0.0137446495,0.0,-1.631195,-0.4032953,-1.085076,-0.018435251,0.0,1.4645612,-0.0040671155,0.050091162,0.04731053,0.09975746,0.06743598,inf,inf,0.3,3.75,1,1,1,1,81,0,79,79,0,0,1
1409387997,0,0.0,0.0,-0.012781644,0.07177788,-1.3612626,0.0067369984,0.0025008172,0.0,-0.004655232,-0.118287295,0.010237886,0.0033286132,0.0026964117,-0.0137446495,0.0,-0.6922838,-0.09612875,0.12745889,-0.020327395,0.0,1.4644525,-0.010237886,0.04834708,0.052641008,0.09685219,0.071124956,inf,inf,0.3,3.75,1,1,1,1,81,0,79,79,0,0,1
1409587987,0,0.0,0.0,-0.020606762,0.04608334,-1.3611307,-0.017516667,-0.0009480044,0.0,0.021387922,-0.12667368,0.009850916,0.0049350644,0.045698855,-0.021948218,0.0,0.47922418,0.9704527,-1.0469184,-0.028799722,0.0,1.4656366,-0.009850916,0.082789145,0.049795426,0.20607659,0.06849567,inf,inf,0.3,3.75,1,1,1,1,82,0,80,80,0,0,1
1409692822,0,0.0,0.0,-0.02009285,0.03537354,-1.3606354,-0.017516667,-0.0009480044,0.0,0.023172742,-0.12854208,0.008757765,0.00352016,0.045698855,-0.021948218,0.0,0.4065871,-1.0010912,1.6786184,-0.034600932,0.0,1.4604182,-0.008757765,0.06681701,0.048974574,0.17665122,0.06788643,inf,inf,0.3,3.75,1,1,1,1,82,0,80,80,0,0,1
1409792825,0,0.0,0.0,-0.018171819,0.026492504,-1.3601301,-0.017516667,-0.0009480044,0.0,0.024938311,-0.12772991,0.00815253,0.0027831239,0.045698855,-0.021948218,0.0,-0.7740148,-0.30490386,-0.2955478,-0.03955811,0.0,1.4613447,-0.00815253,0.060075343,0.04818764,0.15744272,0.06735379,inf,inf,0.3,3.75,1,1,1,1,82,0,80,80,0,0,1
1409892769,0,0.0,0.0,-0.013810637,0.016505819,-1.359556,-0.017516667,-0.0009480044,0.0,0.029767228,-0.12821132,0.005892962,0.00059881184,0.045698855,-0.021948218,0.0,-0.55277216,-0.4937205,0.21853663,-0.043207474,0.0,1.4596767,-0.005892962,0.053793505,0.047357425,0.15087254,0.06687895,inf,inf,0.3,3.75,1,1,1,1,82,0,80,80,0,0,1
1410096814,0,0.0,0.0,-0.006835529,-0.008198224,-1.3589221,-0.017516667,-0.0009480044,0.0,0.023150638,-0.12940863,0.0041799345,-0.0011078188,0.045698855,-0.021948218,0.0,0.18714543,0.878596,-0.33021256,-0.0487387,0.0,1.4592435,-0.0041799345,0.052653093,0.0467813,0.12306006,0.066734046,inf,inf,0.3,3.75,1,1,1,1,82,0,80,80,0,0,1
1410197614,0,0.0,0.0,-0.0068140626,-0.022613246,-1.3585174,-0.017516667,-0.0009480044,0.0,0.013435553,-0.13459429,0.0033626335,-0.0016783706,0.045698855,-0.021948218,0.0,-0.7438151,-0.19378008,-0.7823029,-0.051054254,0.0,1.4588388,-0.0033626335,0.052039977,0.051577985,0.11415722,0.0701219,inf,inf,0.3,3.75,1,1,1,1,82,0,80,80,0,0,1
1410301619,0,0.0,0.0,-0.009701263,-0.037587196,-1.3578475,-0.017516667,-0.0009480044,0.0,0.0073988703,-0.13904843,0.005555392,0.0010847241,0.045698855,-0.021948218,0.0,-0.20029956,-0.7072844,0.24503043,-0.05311469,0.0,1.4550484,-0.005555392,0.050045177,0.05020784,0.10834972,0.06870129,inf,inf,0.3,3.75,1,1,1,1,82,0,80,80,0,0,1
1410401618,0,0.0,0.0,-0.011888696,-0.047908895,-1.3576559,-0.014315713,0.0049874093,0.0,0.07099022,-0.13268612,0.017708598,0.016051218,0.1065445,0.01945202,0.0,0.980247,0.11884247,1.1007947,-0.054685783,0.0,1.4548569,-0.017708598,0.082627974,0.055692986,0.23861349,0.07230002,inf,inf,0.3,3.75,1,1,1,1,83,0,81,81,0,0,1
1410502385,0,0.0,0.0,-0.010906393,-0.06396627,-1.3554958,-0.014315713,0.0049874093,0.0,0.04927551,-0.13925429,0.010494564,0.009471233,0.1065445,0.01945202,0.0,0.38317677,-0.8220471,-0.3652527,-0.055067364,0.0,1.4542245,-0.010494564,0.067738265,0.052627698,0.2351247,0.06948001,inf,inf,0.3,3.75,1,1,1,1,83,0,81,81,0,0,1
1410606439,0,0.0,0.0,-0.029516585,-0.07849165,-1.354374,-0.018722076,0.0012440793,0.0,-0.03358328,-0.13733499,0.009718714,0.011582185,-0.107561216,0.008632615,0.0,-0.9587212,-0.8816212,-1.9192779,-0.053734664,0.0,1.4552363,-0.009718714,0.082839526,0.0506934,0.22893365,0.067931496,inf,inf,0.3,3.75,1,1,1,1,84,0,82,82,0,0,1
1410706441,0,0.0,0.0,-0.040258516,-0.096541286,-1.3535393,-0.018722076,0.0012440793,0.0,-0.019879363,-0.14470097,0.006793386,0.00873369,-0.107561216,0.008632615,0.0,0.07790663,0.1599091,0.827466,-0.050786205,0.0,1.4547985,-0.006793386,0.06734269,0.04927438,0.18687133,0.06704802,inf,inf,0.3,3.75,1,1,1,1,84,0,82,82,0,0,1
1410806386,0,0.0,0.0,-0.053395804,-0.11478527,-1.3522679,-0.018722076,0.0012440793,0.0,-0.02518477,-0.15310436,0.0035263288,0.0043181777,-0.107561216,0.008632615,0.0,-0.6546222,-0.49277887,-0.8039661,-0.047127347,0.0,1.4546237,-0.0035263288,0.060679905,0.047809,0.16540843,0.0662347,inf,inf,0.3,3.75,1,1,1,1,84,0,82,82,0,0,1
