timestamp,roll,pitch,yaw,thrust
1407107561,0.017645728,0.035469852,-0.012333651,0.6821182
1407139570,0.018978357,0.026878191,-0.012901629,0.67980593
1407171601,0.007165499,0.034207225,-0.014295083,0.6776107
1407203596,0.017635109,0.021267436,-0.014577761,0.6783562
1407235602,0.011590527,0.025103139,-0.015123545,0.68105924
1407267689,0.0014735194,-0.0026110474,-0.015508797,0.67712647
1407299601,0.005695334,-0.00012208342,-0.016889207,0.67784214
1407331598,-0.0035954465,0.004983693,-0.017863216,0.67999005
1407363607,0.008279141,0.005826655,-0.018968474,0.68183583
1407395572,-0.008641645,-0.0026673991,-0.020495445,0.67791444
1407423607,-0.0025930495,-0.011255851,-0.021330727,0.67778325
1407456403,-0.004871519,-0.00315876,-0.022794645,0.6804829
1407488402,-0.015744492,0.0078057954,-0.023487648,0.6827619
1407520403,0.0015510635,-0.013038198,-0.023809627,0.68181515
1407552364,0.0018185036,-0.0016606206,-0.024304282,0.68020463
1407584399,-0.0030581348,-0.006346416,-0.023706183,0.67836887
1407616412,0.0035817006,0.009526517,-0.023221914,0.67893517
1407648398,0.012790821,0.0039076814,-0.022836016,0.67823005
1407676407,0.0075024646,0.0016239927,-0.022434875,0.67795163
1407708398,0.007971378,0.0005184833,-0.021773823,0.68022424
1407740403,-0.01476518,0.0040322673,-0.021801395,0.6797224
1407772414,0.00124221,0.0066818376,-0.022593498,0.6804356
1407804363,0.004004265,0.014393604,-0.02339055,0.6819846
1407836414,0.0042975764,-0.007030309,-0.023324847,0.6828952
1407868406,-0.0071219974,0.002187203,-0.024240002,0.67799085
1407897228,-0.016318124,-0.0002815761,-0.024505427,0.6808245
1407929165,-0.13469021,-0.06460391,-0.024976093,0.6787878
1407961170,-0.08174455,-0.040774982,-0.02607941,0.6859131
1407993209,-0.028765561,-0.0343086,-0.026058244,0.6874171
1408025202,-0.015742794,-0.0055244146,-0.026429325,0.6794564
1408057203,-0.008083946,0.017858239,-0.02619792,0.6784026
1408089199,0.009940284,0.01982779,-0.02495326,0.6833955
1408121240,0.010447258,0.014418256,-0.024181679,0.68135166
1408149184,0.012668739,0.024186209,-0.02333669,0.68321794
1408181229,0.014494006,-0.004033134,-0.02195239,0.68014866
1408213202,0.007533228,0.013760629,-0.020765873,0.67809486
1408245199,0.0072642644,0.0018139019,-0.018777259,0.678942
1408277221,0.01833896,0.0120917745,-0.01672658,0.67991906
1408310011,0.004777582,-0.003885479,-0.014309499,0.67480916
1408338027,0.012455825,-0.0028313582,-0.0123760905,0.6768973
1408369999,0.0066821747,0.005192307,-0.010290971,0.676711
1408401996,-0.0065020435,0.0010013793,-0.009053108,0.6766011
1408433961,0.0018570502,0.007197712,-0.0075693023,0.6812501
1408466006,0.052912205,0.011320713,-0.006085766,0.68232363
1408498002,0.01578137,-0.008895272,-0.0057166982,0.6786945
1408530036,-0.0062769107,-0.01554383,-0.005079392,0.67741925
1408561971,-0.019498179,-0.0026374136,-0.004615227,0.68046886
1408590027,-0.08377823,-0.0029013897,-0.0036148003,0.6787496
1408621996,-0.11434665,0.014787441,-0.0025983357,0.68214273
1408653998,-0.14475946,-0.008215139,-0.0016070285,0.6800244
1408685999,-0.11910972,-0.0012606422,-0.0009559192,0.6800259
1408717962,-0.08856964,0.0016548006,-0.0011578006,0.6795866
1408750806,-0.07293439,-0.006269067,-0.0014263997,0.6793821
1408782802,-0.053842317,-0.015398059,-0.002373762,0.6764231
1408810807,-0.029434308,-0.031081554,-0.003610664,0.6764663
1408842989,-0.01040502,-0.020026067,-0.005283626,0.67664856
1408874898,-0.006297941,0.0011393038,-0.006356913,0.67895734
1408906796,0.023606151,0.0024337366,-0.007672666,0.68114203
1408938779,0.03340699,0.004313706,-0.00947719,0.67839116
1408970795,0.03728344,0.0051004793,-0.011092705,0.67559326
1409002799,0.04360315,0.012831371,-0.0126827,0.67964476
1409034801,0.045417782,0.0054082973,-0.014149476,0.67823315
1409062798,0.0423446,0.0074898824,-0.015251475,0.6784846
1409094804,0.04840985,0.015389632,-0.016121304,0.6810456
1409126759,0.028453916,0.01618331,-0.01687447,0.67645293
1409158956,0.025427945,0.015375092,-0.017507736,0.6751868
1409190829,0.029127363,0.017869418,-0.018026194,0.67709976
1409223604,0.04187143,0.0006319428,-0.01784035,0.6787465
1409255610,0.038476165,0.002239563,-0.017901063,0.67689425
1409287565,0.038881227,-0.017843729,-0.017775856,0.676509
1409319559,0.036647916,0.0009120897,-0.017026195,0.68020386
1409351603,0.019988844,-0.011520662,-0.014443972,0.67981374
1409383611,8.7791006e-05,-0.013674457,-0.011569152,0.67699057
1409415596,-0.007715876,-0.014145037,-0.007500503,0.6779276
1409447603,-0.0059063975,-0.005200454,-0.002476868,0.6827719
1409475611,-0.0200393,-0.016826214,0.0022974033,0.6798083
1409507596,0.012006083,0.12211106,0.0073723714,0.6817264
1409539561,-0.017426241,0.03301717,0.012991434,0.67862034
1409571607,-0.037389245,-0.001012141,0.019408483,0.681796
1409603617,-0.032272376,-0.020832103,0.026391765,0.6826795
1409635569,-0.017277984,0.0006302192,0.033334248,0.6833758
1409664403,-0.023800027,0.010697045,0.039806947,0.68064743
1409696405,-0.011831043,0.013131178,0.046937447,0.6806785
1409728405,-0.029272785,0.021666324,0.05414181,0.68200463
1409760400,-0.019904567,-0.0032707856,0.059793677,0.6785721
1409792404,-0.010151717,0.024805356,0.06569001,0.6813703
1409824409,-0.005249238,0.009378036,0.07142363,0.6811047
1409856363,-0.008262594,0.024078716,0.0764926,0.68061084
1409888402,-0.005859111,0.013985519,0.081110105,0.67810243
1409920392,-0.017061047,0.018932397,0.084708214,0.67598665
1409952430,-0.010906633,-0.0030474626,0.08801194,0.67512184
1409984405,-0.013124872,0.018317565,0.09127117,0.6813262
1410016403,0.00043593845,-0.0106072705,0.0946197,0.67963374
1410048403,0.003292449,-0.008635844,0.097841576,0.67903274
1410080413,-0.010680369,-0.027852453,0.10133837,0.67796123
1410109225,-0.019736301,-0.036630575,0.10455571,0.67864335
1410141165,-0.018086635,-0.016637865,0.10751546,0.67412096
1410173163,0.0059038927,-0.019418236,0.11075105,0.67867917
1410205211,-0.005048128,0.0033333618,0.11308249,0.68020135
1410237211,-0.004534749,-0.012034617,0.11579655,0.67929846
1410269201,-0.015078116,0.0062500443,0.11887442,0.68089557
1410301216,-0.026966715,-0.0020090041,0.12109515,0.6785261
1410333226,-0.096443325,0.36499247,0.12460433,0.6764912
1410361184,-0.022946954,0.15745713,0.12643702,0.6778952
1410393174,-0.015734335,0.0071523213,0.12668402,0.68529814
1410425207,-0.010546514,-0.051339447,0.12781818,0.69043225
1410457203,0.014556046,-0.08229767,0.1281585,0.6899427
1410489212,0.016175434,-0.035867214,0.12849845,0.68963057
1410522016,0.0033626168,-0.04432333,0.1285886,0.68394864
1410553996,0.0004930191,-0.31633684,0.12551822,0.6855692
1410585965,0.005434208,-0.09722526,0.1249647,0.69722974
1410618022,0.010218843,-0.0054585016,0.122370906,0.68307245
1410649951,0.036132805,0.06771321,0.11964823,0.6811562
1410681999,0.016138628,0.027337944,0.11568766,0.67778623
1410714008,0.02238304,0.005398322,0.11105558,0.6785469
1410745969,0.028597247,-0.013449845,0.10584869,0.67966413
1410774008,0.018358052,-0.02172456,0.101902455,0.6797199
1410805999,0.007727359,-0.018860063,0.09736164,0.6829615
1410837961,0.022742791,-0.040550746,0.09323996,0.681649
1410870007,0.026661457,-0.015296947,0.08983158,0.68488526
1410901996,-0.009191635,-0.037628006,0.08776163,0.6802254
1410934761,-0.014810462,-0.029758602,0.08582848,0.6799335
1410966807,0.0019008154,-0.030749748,0.0845317,0.6844821
1410994761,0.008053022,-0.019208595,0.082839146,0.6836945
1411026808,-0.008941083,-0.015138216,0.08148757,0.6818658
1411058762,-0.0020759578,-0.029309142,0.08089746,0.68172956
1411090806,-0.018938573,-0.02464825,0.08116347,0.6823501
1411122797,-0.015430974,-0.032710537,0.08094061,0.678774
1411154951,0.14175227,0.1638521,0.08062005,0.68008363
1411186813,0.04347991,0.053000864,0.07923163,0.68026835
1411218798,-0.01173843,-0.025509868,0.0769121,0.68378514
1411246807,-0.010700907,-0.06804621,0.07712832,0.6853778
1411278759,0.013470591,-0.05891364,0.07813166,0.68589175
1411310798,0.007279571,-0.071849845,0.08155856,0.68269914
1411342762,0.0011107853,-0.063863434,0.08426795,0.67835784
1411374797,0.007678402,-0.076310076,0.08719871,0.67808217
1411406796,-0.012294,-0.04960813,0.09085973,0.68090636
1411435604,-0.0064484403,-0.04810898,0.093850754,0.6793697
1411467562,0.013535535,-0.02802567,0.09764323,0.6788602
1411499670,0.004343337,-0.011417349,0.10157385,0.67799944
1411531599,0.0031634439,-0.005405838,0.10535341,0.678596
1411563597,0.0019151398,-0.0031888208,0.108889066,0.6748808
1411595619,0.00307482,0.013018227,0.112732746,0.6760102
1411627597,0.0012708664,-0.0015448986,0.11650816,0.67490137
1411659602,0.0010532127,0.024595035,0.1203268,0.6782871
1411691610,-0.0084082065,0.020198444,0.12408674,0.6783291
1411723597,-0.007889086,0.0303042,0.12787984,0.6798972
1411755566,-0.02344274,0.011081689,0.13260064,0.67812544
1411787608,-0.03816269,0.019906528,0.13620362,0.6763354
1411819596,-0.025103053,0.015402269,0.1399176,0.6765491
1411851600,-0.033122983,0.020388123,0.14323291,0.6750639
1411884371,0.027479129,-0.09947735,0.14689806,0.6779952
1411916401,-0.024626918,-0.019879907,0.15061192,0.68274635
1411948406,-0.0406992,0.026809731,0.1544558,0.68250746
1411980381,-0.048340548,0.032720268,0.15742804,0.6798552
1412012401,-0.0492054,0.03428065,0.15988576,0.6755832
1412044407,-0.036910646,0.015755245,0.16233937,0.67580533
1412072397,-0.04309079,-0.004045267,0.16488725,0.6772072
1412104404,-0.05503005,0.008972697,0.1677168,0.6771887
1412136403,-0.019862115,-0.009111023,0.16948201,0.6751467
1412168365,-0.017747795,-0.00019415186,0.17233011,0.6782701
1412200404,-0.008325313,-0.0036914577,0.17441078,0.6777449
1412232401,-0.017500311,-0.0050377017,0.17636958,0.67736787
1412264399,-0.025231726,0.0010526823,0.17828664,0.6793871
1412296400,-0.01986056,-0.018373212,0.17947839,0.6786556
1412325206,-0.01548736,-0.006568449,0.18081889,0.68209344
1412357163,-0.021120558,0.0010912381,0.18159135,0.68010545
1412389169,-0.01366778,0.0035646718,0.18192577,0.6805729
1412421209,-0.03217328,-0.0035975666,0.18223357,0.6799387
1412453162,-0.036066238,0.0068795495,0.18187228,0.67851627
1412485203,-0.020998303,0.005342136,0.18126617,0.6800347
1412549238,-0.0094594965,0.010328824,0.17899421,0.67990273
1412581176,-0.011928757,0.025315108,0.17740089,0.67807317
1412613302,0.004400937,0.022373663,0.17538987,0.6804164
1412645202,-0.00071339007,0.020630088,0.17310835,0.68027395
1412677212,-0.008638565,0.016889539,0.17055702,0.6791096
1412709211,-0.020567318,0.009322449,0.16853695,0.67920935
1412741228,-0.018268624,0.011240213,0.16565675,0.67987394
1412773999,-0.002018129,0.007921874,0.16324927,0.680853
1412806009,-0.0047907275,0.019509412,0.1606895,0.6789279
1412837959,0.0034914687,0.033116568,0.15869187,0.6805465
1412869961,-0.0020865353,0.01944689,0.15693161,0.6802693
1412902010,-0.007923635,0.023610119,0.15378368,0.6808876
1412930016,-0.011785975,0.014611373,0.15137717,0.68034244
1412962010,-0.017170887,0.00035890788,0.14891723,0.68116945
1412993996,-0.04054668,-0.010982185,0.14553508,0.67846066
1413026004,0.058051202,-0.07597578,0.14303249,0.6816125
1413058008,0.0026542558,-0.040303003,0.14047156,0.6829819
1413089996,-0.000523697,0.002835863,0.13809739,0.68860596
1413122007,-0.018281206,0.0071404134,0.13495876,0.6866486
1413154019,-0.022670079,0.011865236,0.13106053,0.6839882
1413186796,-0.03075361,0.0018921511,0.1269143,0.68097574
1413218799,-0.014749985,-0.0024833237,0.122127175,0.67475814
1413250948,-0.015409513,0.012603755,0.11690944,0.680148
1413282796,-0.013792594,-0.010051602,0.11161786,0.67935246
1413314825,-0.017370136,0.014882263,0.10709385,0.6846741
1413346958,-0.02015731,-0.010395322,0.102086656,0.682496
1413378796,-0.025031006,-0.0072402675,0.09670635,0.6808581
1413410798,-0.028157087,-0.01438896,0.09211855,0.68178004
1413442796,-0.017690277,-0.022111632,0.0866435,0.67839336
1413474791,0.0047890814,-0.010694601,0.082130596,0.6833762
1413506951,-0.0010106215,-0.00029828746,0.07756176,0.68014497
1413538796,-0.0007405721,0.012568355,0.07329707,0.6824212
1413570797,-0.0031782663,-0.003355068,0.07002901,0.68214387
1413602923,0.010693483,0.010961453,0.06605224,0.68246925
1413634951,0.11986713,-0.22333887,0.06284566,0.68109244
1413667599,0.029300172,-0.080129765,0.061264396,0.68472075
1413699563,-0.016429158,0.003078265,0.059917692,0.6895623
1413731621,-0.037115194,0.05217427,0.05742519,0.6843269
1413763596,-0.028644044,0.054569684,0.054722764,0.6822746
1413795610,-0.03212648,0.069418386,0.051963374,0.6777399
1413827596,-0.021179581,0.04363583,0.049244657,0.67867696
1413859598,-0.040002532,0.042642724,0.046972174,0.6792992
1413891619,-0.06282786,0.031338796,0.04402299,0.6826157
1413923596,-0.06230376,0.023219146,0.040888365,0.68028986
1413955609,-0.093636036,0.026626932,0.03802621,0.68038994
1413983602,-0.08414305,0.043983605,0.035587978,0.6831192
1414015559,-0.05633369,0.026037972,0.032393157,0.6797903
1414047600,-0.037289917,0.049762193,0.029358875,0.6809174
1414080416,-0.017914265,0.032768827,0.024752628,0.6788917
1414112398,0.004348048,0.052109014,0.020523999,0.6814785
1414144399,0.010735213,0.040250823,0.016494205,0.6807755
1414172400,0.01000385,0.038976762,0.0134053985,0.6795219
1414204405,0.0066906107,0.038364094,0.010249247,0.67917913
1414236401,0.013179359,0.028383154,0.007817576,0.684868
1414268397,0.008470185,0.032087296,0.0050348733,0.6804128
1414300404,0.012320386,0.013718026,0.0021988547,0.6809302
1414332416,-0.014156119,0.020606138,-0.0005099118,0.67818415
1414364400,0.0002715979,0.010449302,-0.0016984874,0.68043226
1414396406,-0.0033003741,0.017994799,-0.0025284402,0.682252
1414424401,-0.0013892973,0.012558723,-0.003158189,0.6805624
1414456401,0.008548971,0.021001762,-0.003754721,0.6828989
1414488589,0.005455582,0.00875394,-0.004069105,0.6795361
1414521200,-0.007303791,0.028646778,-0.0040196707,0.6826861
1414553223,-0.0040649115,0.0051107625,-0.005083434,0.6777046
1414585214,-0.009661164,0.028801262,-0.00559034,0.6801878
1414617223,-0.00079697947,0.004177843,-0.0064268284,0.6802483
1414645223,0.0040186225,0.011394687,-0.0073269038,0.6798989
1414677200,0.003279605,0.019050883,-0.008294091,0.67947835
1414709165,-0.00024978607,0.021548646,-0.009568443,0.6817193
1414741216,-0.007877592,0.019613711,-0.011732869,0.6790988
1414773163,-0.003815802,0.01208767,-0.0137130255,0.67979443
1414805207,-0.022345023,0.02303625,-0.015836198,0.67843676
1414837200,0.0007599641,0.0021674423,-0.018621847,0.6787003
1414869193,-0.011549335,0.016516933,-0.020412462,0.6807578
1414897226,-0.013986798,0.016827097,-0.022037888,0.6776946
1414929200,-0.0005230789,0.004019895,-0.024127996,0.6818014
1414962000,0.0005008341,0.008169174,-0.026034094,0.6813343
1414994007,-0.0031371382,0.00057534926,-0.028110724,0.6829459
1415025996,-0.0045188037,-0.017118009,-0.030596085,0.6757727
1415058031,0.011063258,-0.011413024,-0.033070948,0.678493
1415089996,0.0049433615,-0.027889024,-0.0358138,0.6788248
1415122003,0.015871078,-0.015441746,-0.03771759,0.68285406
1415154010,0.005406279,-0.011785813,-0.038914226,0.68045604
1415186003,-0.0014771468,-0.015515666,-0.04020146,0.67690057
1415217963,0.00031139236,-0.021750141,-0.041398518,0.67283356
1415250006,0.013181311,-0.017961904,-0.042320333,0.67792565
1415282008,0.0127448775,-0.023263033,-0.04313667,0.6765549
1415310016,0.003963015,-0.03224236,-0.043056488,0.6775955
1415341999,0.025643146,-0.01502609,-0.042605408,0.6830132
1415374948,0.037415612,-0.004749678,-0.041867796,0.682306
1415406807,0.024412706,-0.0015748746,-0.040567763,0.67734355
1415438796,0.0069163996,-0.011858839,-0.039197974,0.6749217
1415470996,0.0077353204,-0.00738667,-0.038162537,0.6764519
1415498796,-0.00323871,-0.0035187674,-0.036649905,0.67579806
1415530801,0.009103266,-0.02509316,-0.035619374,0.6756649
1415562804,0.011711531,-0.0058064633,-0.034602355,0.6808723
1415594795,0.016686758,-0.016873626,-0.034705162,0.6776951
1415626762,0.18561909,0.13495281,-0.035225473,0.6786563
1415658809,0.033446144,0.02540672,-0.037033778,0.67503613
1415690800,-0.030207895,-0.02665941,-0.03698919,0.68040085
1415722759,-0.030972645,-0.055693306,-0.03642537,0.6824096
1415750797,-0.024145078,-0.049197417,-0.035848238,0.67989284
1415783567,-0.024893638,-0.039728165,-0.03580281,0.67832494
1415815598,-0.0034213616,-0.052383974,-0.035207063,0.6773314
1415847606,-0.031714164,-0.035788346,-0.034486555,0.6800152
1415879607,-0.035999846,-0.055397205,-0.033846475,0.6773005
1415911610,-0.035355035,-0.040441144,-0.033553507,0.6752431
1415943609,-0.031493668,-0.048975043,-0.033340026,0.6785835
1415971627,-0.04095238,-0.032638133,-0.03319291,0.6767398
1416003595,-0.043817338,-0.026367791,-0.033417527,0.6752139
1416035613,-0.0273331,-0.030667378,-0.032894745,0.676856
1416067605,-0.038147494,-0.017235884,-0.03199363,0.68046165
1416099609,-0.028757857,-0.040864285,-0.031507038,0.67903495
1416131567,-0.03741043,-0.03160409,-0.03175916,0.67636395
1416163609,-0.030591186,-0.03777846,-0.031736795,0.6772947
1416195614,-0.030925484,-0.03323301,-0.031847432,0.67715657
1416227559,-0.018874954,-0.027204648,-0.031581353,0.67853063
1416259561,-0.024933869,-0.01452169,-0.031610403,0.6794174
1416324400,-0.014507753,-0.023084262,-0.032632623,0.6758582
1416356402,-0.00554798,-0.0172985,-0.03266672,0.6782467
1416384400,-0.006192516,-0.0033616836,-0.03251006,0.6770085
1416416410,-0.007939216,-0.0109463725,-0.031681117,0.6772501
1416448400,-0.012259339,-0.010011341,-0.030130148,0.6804725
1416480365,-0.015831955,-0.014263573,-0.028769087,0.67767423
1416512401,-0.015752876,-0.028101489,-0.027153226,0.6764237
1416544402,-0.031361613,-0.019797493,-0.02504838,0.67467934
1416576400,-0.00426123,-0.030597765,-0.023609152,0.67964524
1416608405,0.0010447509,-0.018918445,-0.02235567,0.6772111
1416636402,0.0007637762,-0.023810614,-0.021558985,0.67644954
1416668403,-0.0012336363,-0.009671347,-0.019998401,0.6797798
