timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
1403028457,-0.0043926947,-0.027567402,-0.02102598,-6.4314074e-05,-0.03263078,0.028065138,0.0
1403060448,-0.009622132,0.00299169,-0.016061451,-6.441589e-05,-0.03256169,0.028008817,0.0
1403092391,-0.0009928244,0.0120451385,-0.018598778,-9.246382e-05,-0.03254155,0.027959649,0.0
1403124443,-0.009737733,-0.025222486,-0.021592777,-0.00013186982,-0.03249822,0.0279117,0.0
1403156456,-0.013079732,0.10785133,-0.021988053,-0.00014946125,-0.032488924,0.027868034,0.0
1403220446,-0.012158173,0.0074023395,-0.00879829,-0.00027316783,-0.03240703,0.02779108,0.0
1403252446,-0.03825052,0.06857672,-0.016581364,-0.00025579048,-0.032418434,0.02775728,0.0
1403284446,-0.03206204,-0.05655132,-0.020908777,-0.00017784946,-0.032348655,0.027719686,0.0
1403316394,0.0003636976,0.024316775,-0.010044784,-0.0001955302,-0.032298703,0.027683564,0.0
1403348470,-0.019200435,0.039181363,-0.0110885,-0.00021746718,-0.03229011,0.027648875,0.0
1403380444,-0.010152424,0.08126463,-0.036715873,-0.00017874547,-0.032299466,0.027613271,0.0
1403413259,-0.0048526656,-0.08877032,0.012871223,-0.00016841161,-0.03224046,0.027570397,0.0
1403445287,0.0068397447,0.07048638,-0.0071200575,-0.00017741542,-0.03221347,0.027538972,0.0
1403477195,0.022470282,0.039093893,-0.017030094,-0.00016085229,-0.03219978,0.027515769,0.0
1403509260,0.013643628,-0.10219309,-0.007452225,-0.0001896509,-0.032166608,0.02747999,0.0
1403541253,-0.034257792,0.061519932,-0.007019287,-0.00022426789,-0.03216812,0.02745646,0.0
1403573295,-0.030233208,-0.009256287,-0.02472647,-0.00013891028,-0.03212775,0.027439814,0.0
1403605266,0.010795789,0.031034153,-0.04981836,-0.00010542352,-0.032081623,0.027431127,0.0
1403637256,0.0072966116,-0.042052522,0.0009385477,-0.00014745643,-0.032023255,0.027417349,0.0
1403669275,-0.018489195,0.07317093,-0.008395511,-0.00014231438,-0.032002844,0.027416576,0.0
1403701253,0.010756524,0.01831359,-0.01861773,-0.00012225893,-0.032004017,0.02742119,0.0
1403733193,-0.016605182,-0.120199,-0.021033065,-0.00013359236,-0.031951863,0.027426485,0.0
1403765194,-0.0069123823,0.07373181,-0.008766899,-0.00010778248,-0.031944837,0.027434196,0.0
1403797250,0.00570683,-0.061650842,-0.027088204,-0.00010110835,-0.031884506,0.027458064,0.0
1403829347,0.030888107,0.046582453,-0.041567054,-0.00014979356,-0.031868048,0.027487576,0.0
1403858000,0.014110626,0.036896333,-0.033799473,-0.00015102011,-0.031882614,0.027508512,0.0
1403890041,0.013700575,-0.043969914,-0.03640229,-0.00016360944,-0.031900547,0.02753964,0.0
1403922041,0.009880071,0.049784124,-0.023315402,-0.00018957509,-0.03191955,0.02757873,0.0
1403954039,-0.013368439,-0.058369618,-0.020360053,-0.000164673,-0.031892553,0.027617665,0.0
1403986049,-0.007995107,-0.005899339,-0.028185211,-0.00016476013,-0.0318898,0.027660007,0.0
1404018037,0.013400739,0.02551848,-0.019166572,-0.00014397588,-0.031879403,0.027696997,0.0
1404050043,-0.009186788,-0.13725011,-0.010416345,-0.00011733208,-0.03181213,0.027728636,0.0
1404082090,-0.019970614,-0.014980212,0.014076919,-0.00013068091,-0.0318364,0.027769027,0.0
1404110051,-0.015968427,-0.01739194,0.0072268816,-9.784641e-05,-0.031859018,0.027805785,0.0
1404142042,-0.0041921535,-0.046109267,0.007064416,-9.19163e-05,-0.031860854,0.027839532,0.0
1404173987,0.028561262,0.077358395,-0.02102619,-0.00011865258,-0.031896245,0.027883595,0.0
1404206045,-0.022706509,-0.1596494,-0.020782659,-7.3111005e-05,-0.031920157,0.027928999,0.0
1404238052,-0.0026079544,0.00034412905,-0.002796583,-3.609728e-05,-0.031970877,0.027976926,0.0
1404269990,0.007556313,-0.011382837,-0.008058792,-3.6750956e-05,-0.032003414,0.028033422,0.0
1404298789,-0.0056783957,-0.039513007,0.005183489,-3.992376e-05,-0.03206515,0.028085506,0.0
1404330840,0.019961633,0.005880939,-0.027958307,-2.7253578e-05,-0.03215358,0.02815499,0.0
1404362790,0.006536899,-0.09092649,-0.0335102,-2.8665243e-05,-0.032192253,0.028227787,0.0
1404394797,-0.012287175,0.018501056,-0.02079932,-8.559641e-06,-0.03221957,0.028303662,0.0
1404426842,-0.0014143004,-0.03643078,-0.015160426,1.5549213e-05,-0.03222357,0.028378058,0.0
1404458839,-0.018405935,-0.008638745,-0.015067503,3.271018e-05,-0.032263115,0.0284552,0.0
1404490843,-0.009030079,0.0077052666,-0.02451342,7.825298e-05,-0.03227708,0.028532237,0.0
1404522854,-0.017840102,-0.020344615,-0.026055066,0.00013695573,-0.032262683,0.02861087,0.0
1404550841,0.0039540464,0.02112462,-0.04384146,0.00017633122,-0.03226976,0.028679425,0.0
1404582830,0.0030953404,-0.054322153,0.000100028614,0.00017393386,-0.03225972,0.028746787,0.0
1404646848,-0.01739662,0.096875094,-0.00078044005,0.00023617275,-0.03225338,0.02889497,0.0
1404678800,-0.010696704,-0.09079491,-0.023693886,0.00029122565,-0.032184113,0.028977014,0.0
1404710865,-0.017304072,0.044166118,0.007458804,0.00032262132,-0.03220954,0.02906088,0.0
1404742844,-0.035546005,-0.04406467,0.010078367,0.00036905904,-0.03219346,0.029144624,0.0
1404771654,-0.0077607958,0.0120429825,-0.00026393172,0.00039264624,-0.03221702,0.029220905,0.0
1404803839,-0.0015132049,0.015178105,0.0018369482,0.00040688008,-0.032245878,0.029300096,0.0
1404835639,-0.026803197,-0.034499653,-0.0031174705,0.0004430158,-0.032267224,0.029382994,0.0
1404867592,0.013479003,0.08454204,-0.0067513427,0.00047853476,-0.03232922,0.029461313,0.0
1404899664,-0.018956186,-0.0900689,-0.015350249,0.00053885236,-0.03235352,0.02954241,0.0
1404931639,-0.009664293,0.034991313,0.011884477,0.00058278523,-0.032423835,0.02961165,0.0
1404963639,-0.015190627,0.0023142283,-0.003940083,0.0006408822,-0.032457102,0.029681364,0.0
1404995647,0.02028567,0.059392583,-0.023902597,0.00073425676,-0.032490876,0.029750474,0.0
1405055641,0.021324025,-0.13215685,-0.0073731644,0.0007980867,-0.032441985,0.029857034,0.0
1405087592,0.0026213909,0.052886564,0.014963118,0.00083416945,-0.032476444,0.029915322,0.0
1405119638,0.008913946,-0.0487248,0.019072298,0.0008817649,-0.032434195,0.029963933,0.0
1405151673,0.046344683,0.025660925,-0.0017203069,0.00092330074,-0.032394934,0.030010002,0.0
1405183594,0.008331388,-0.061424118,0.0021152361,0.0009736117,-0.032341257,0.030055532,0.0
1405212443,0.020555522,-0.036617503,0.0009631759,0.0010230418,-0.03230484,0.030094385,0.0
1405244441,0.025946412,0.081689626,-0.0019762563,0.0010800727,-0.03229479,0.030134235,0.0
1405276393,0.022903554,-0.120616525,0.02705372,0.0010995993,-0.032229174,0.030164935,0.0
1405308394,0.02731284,0.057141807,0.024818575,0.0011192026,-0.032210194,0.030200617,0.0
1405340397,0.029314129,-0.028319605,-0.0012461308,0.0011378053,-0.03215517,0.030252539,0.0
1405372441,0.025591724,-0.04303389,-0.032967523,0.0011191443,-0.03209637,0.030311206,0.0
1405404444,-0.0024468817,-0.037745904,0.012693872,0.0011158746,-0.032038875,0.030367304,0.0
1405436442,-0.017071567,0.024088997,-0.0061596977,0.0011532273,-0.031989943,0.03042902,0.0
1405464445,-0.017930169,-0.012735047,0.014053241,0.001163813,-0.031963557,0.030477451,0.0
1405496443,-0.0037161228,0.011797098,0.0071869525,0.001156002,-0.03195012,0.030532587,0.0
1405528406,-0.021275798,-0.060962617,0.0005446834,0.001170305,-0.031931195,0.030581579,0.0
1405592394,-0.015021687,-0.04226974,0.006765283,0.0012631917,-0.031921104,0.030637795,0.0
1405624443,-0.027489293,0.027943876,0.038751088,0.0013648901,-0.031907767,0.03064013,0.0
1405657472,-0.007890068,0.00510915,0.025660837,0.0014193837,-0.03184934,0.030635033,0.0
1405685301,0.0017086389,0.009952232,0.022356005,0.0014202117,-0.031816278,0.030630814,0.0
1405717258,0.005691729,0.14049526,0.0013294402,0.0014498908,-0.03182791,0.030632162,0.0
1405749190,-0.027769873,-0.1184876,0.01899384,0.0015031451,-0.031784542,0.030615589,0.0
1405781265,-0.010083726,0.07210833,0.04838387,0.0015352406,-0.031795543,0.030595174,0.0
1405813255,-0.0027551767,0.0037883346,0.040384304,0.0015668273,-0.03175331,0.030572953,0.0
1405877252,0.004471,0.027343523,0.022839498,0.0017002667,-0.031674277,0.03050083,0.0
1405909278,0.0015071323,0.038597148,0.031791147,0.0017310473,-0.031637028,0.030443942,0.0
1405937282,-0.010423182,0.023802701,0.030647673,0.0017369941,-0.031616513,0.03039533,0.0
1405969273,0.00028888532,0.08412568,0.027484426,0.0018226855,-0.031595718,0.03034066,0.0
1406001194,0.016359134,-0.050278403,0.006934255,0.0018478651,-0.031561676,0.030287854,0.0
1406033250,0.050377365,0.10733555,0.0064258547,0.0018353463,-0.031559624,0.030237114,0.0
1406066044,-0.0012679755,-0.008736141,0.023639034,0.0018733388,-0.031545203,0.030183768,0.0
1406097996,0.015039123,0.035150543,0.03525302,0.0018938098,-0.031573627,0.030131556,0.0
1406126070,0.014295431,0.07196635,0.014218816,0.0019302688,-0.031609457,0.03009104,0.0
1406158051,0.009969214,-0.017566273,0.023188679,0.0019748444,-0.031630676,0.03003633,0.0
1406190040,0.025047213,0.09917403,0.00025690367,0.002035526,-0.031682566,0.029980132,0.0
1406222041,0.012236869,-0.04573605,0.004303271,0.0020921703,-0.0316508,0.02993105,0.0
1406254042,-0.0014391247,-0.013400701,0.0046243127,0.002132529,-0.031605046,0.029880848,0.0
1406286050,0.03894962,0.069309354,-0.0031590736,0.0021365802,-0.03161793,0.029834941,0.0
1406318050,0.019296147,0.05022996,-0.030931057,0.0021579375,-0.03165482,0.029800955,0.0
1406350053,0.020560684,0.020865045,-0.011134996,0.0021714102,-0.031677634,0.02977018,0.0
1406378069,0.014801249,0.028052395,-0.03064565,0.0022178723,-0.03167904,0.02974441,0.0
1406409990,0.015617787,-0.10296285,0.0011874506,0.0022278074,-0.031661075,0.029721398,0.0
1406442039,0.01555287,0.10974193,0.0029172343,0.0022085928,-0.031701427,0.029694935,0.0
1406474050,0.013923648,-0.032296013,-0.01619744,0.0022125586,-0.03171151,0.029677581,0.0
1406506787,0.0066958186,-0.025739206,0.0070446674,0.002219752,-0.031724785,0.029650899,0.0
1406538854,-0.009872378,-0.042614076,0.019602373,0.0022259906,-0.031735357,0.029623503,0.0
1406570997,0.0064607454,0.058026295,-0.010624111,0.0022359572,-0.031788304,0.029602017,0.0
1406602844,-0.009546887,-0.081943534,-0.027024074,0.0022759193,-0.03179,0.029581733,0.0
1406634839,-0.022418339,0.0077618007,-0.008176849,0.0023564543,-0.03180767,0.029552773,0.0
1406667046,-0.006472025,0.022291217,0.010681355,0.0024697746,-0.03178935,0.029515544,0.0
1406698894,0.027587049,-0.033692703,-0.0031447972,0.0025020882,-0.031754903,0.029479373,0.0
1406730845,0.03456523,-0.005995768,0.0023309733,0.002503648,-0.031757105,0.029446611,0.0
1406762841,0.011604679,-0.052246265,0.0062994217,0.0025182555,-0.03173971,0.029416801,0.0
1406790843,0.0046915347,-0.06341747,-0.012630333,0.0025470385,-0.031708565,0.029402861,0.0
1406822850,0.031062145,0.06763595,0.008044693,0.0025791258,-0.031690966,0.029371485,0.0
1406854830,-0.014324339,-0.12746775,0.011790912,0.0026038971,-0.03163386,0.029354103,0.0
1406886787,0.018788157,0.037941396,-0.010207642,0.0026423016,-0.0315921,0.029338658,0.0
1406918789,0.018405272,0.0017679369,-0.025951585,0.0026971025,-0.031522103,0.029325387,0.0
1406950839,0.011481958,0.030822355,-0.031233605,0.0027501604,-0.03151022,0.029320102,0.0
1406982838,0.024328522,-0.01372816,-0.0031173704,0.0027760742,-0.03149015,0.029311683,0.0
1407011717,-0.012959785,-0.06150531,0.005827006,0.0027757022,-0.031452734,0.02930624,0.0
1407043641,-0.0056041386,0.10653315,-0.010834222,0.0028242,-0.031437475,0.02929698,0.0
1407075642,0.020875504,0.02687319,-0.020734183,0.0028702354,-0.03139394,0.029290069,0.0
1407107589,-0.026244115,-0.070933804,-0.0005179732,0.0029326947,-0.03132958,0.02926936,0.0
1407139597,-0.0018207919,0.05561439,0.033267237,0.003026244,-0.03131403,0.02924088,0.0
1407171644,0.023501113,-0.0047323713,0.016447555,0.0030203483,-0.031280316,0.029212302,0.0
1407203639,0.024530908,0.0735069,-0.022573035,0.003010893,-0.031294465,0.029191863,0.0
1407235645,-0.010255393,-0.07180962,-0.0020674695,0.0030423815,-0.031290047,0.029160487,0.0
1407267743,0.0017461588,0.12385729,0.011320837,0.003061885,-0.03133469,0.029130137,0.0
1407299643,0.0028603727,-0.012930031,0.0070209806,0.0030652906,-0.031332023,0.029093765,0.0
1407331641,-0.009278574,-0.004954952,-0.010774855,0.0030790165,-0.03130117,0.029057806,0.0
1407363654,-0.02152686,-0.00078856037,0.013772577,0.003123716,-0.03126292,0.029013328,0.0
1407395607,-0.023031529,-0.008950701,0.025545273,0.0031583519,-0.031265676,0.02896367,0.0
1407423650,-0.014403733,0.016322814,0.015720148,0.003170436,-0.031309746,0.028925234,0.0
1407456445,0.00050370925,-0.043276697,0.015933942,0.003164963,-0.03130395,0.028879022,0.0
1407488444,-0.0065829945,-0.084860384,-0.0008262686,0.0031625722,-0.03129825,0.028838284,0.0
1407520446,8.0342405e-05,0.0635284,-0.0036533587,0.0031714367,-0.031334326,0.028796624,0.0
1407552392,-0.052364483,-0.095656164,-0.0028547733,0.0032199828,-0.031297073,0.028754547,0.0
1407584427,0.01862903,0.010613821,-0.0058267056,0.0032362828,-0.031266194,0.028726125,0.0
1407616454,-0.004207831,-0.016972229,-0.014925251,0.0032216893,-0.0312183,0.0287015,0.0
1407648440,-0.013076565,0.046449747,-0.01752176,0.0032711425,-0.031198842,0.02867152,0.0
1407676466,0.03232574,0.09540388,-0.024323175,0.003260868,-0.03120309,0.02865053,0.0
1407708441,-0.0076295463,-0.03751718,-0.0059647076,0.0032412123,-0.031169593,0.028622737,0.0
1407740446,-0.03663394,-0.054436944,0.013464123,0.0032900632,-0.031130413,0.028588554,0.0
1407772457,-0.004467585,0.052277595,0.021493098,0.0033309397,-0.031128405,0.028545562,0.0
1407804391,0.0010739677,-0.032920443,-0.011807567,0.0033411111,-0.031105353,0.028510083,0.0
1407836457,0.007428314,-0.0088189505,0.0049522836,0.0033658368,-0.031123249,0.028467612,0.0
1407868449,-0.015195518,-0.036557645,0.017574888,0.0033449898,-0.031115301,0.028424941,0.0
1407897278,-0.04818619,-0.07301517,0.018486891,0.0033614272,-0.031075863,0.02838698,0.0
1407929193,0.004480236,0.123209596,0.0071658012,0.0032809344,-0.031114288,0.028344233,0.0
1407961198,-0.15094413,-0.10981965,-0.021015711,0.0031981047,-0.031154722,0.028300503,0.0
1407993258,-0.12505342,-0.06027472,-0.0042684916,0.0034450348,-0.03110442,0.028259594,0.0
1408025253,0.005421888,-0.04080834,0.01730417,0.0034850738,-0.03097672,0.028218858,0.0
1408057250,-0.015510156,-0.031370044,-0.013755689,0.0034602138,-0.030850125,0.028191658,0.0
1408089245,-0.011481628,-0.0096360445,-0.002791388,0.0035247174,-0.0308147,0.028165927,0.0
1408121293,-0.002938881,-0.03309156,-0.009289976,0.0035855055,-0.030786455,0.028139252,0.0
1408149212,-5.319662e-05,-0.07628178,-0.009474262,0.0035866408,-0.030754665,0.028118758,0.0
1408181278,0.022390528,0.079522274,0.0034412504,0.0035973964,-0.030745126,0.028097684,0.0
1408213253,0.011778371,-0.08374216,-0.02057975,0.0035652956,-0.03066295,0.028087962,0.0
1408245250,0.03691883,0.057991378,-0.023218133,0.0035205113,-0.030638786,0.028079933,0.0
1408277267,-0.015307328,0.0154148415,-0.02953202,0.0035343783,-0.030632867,0.028080722,0.0
1408310054,0.01871284,0.036987025,-0.011752222,0.0035262103,-0.030638361,0.028080404,0.0
1408338075,0.0060180067,0.05798865,-0.02141388,0.003505182,-0.030646259,0.028086562,0.0
1408370042,-0.021097248,-0.041374024,-0.010891043,0.0035293126,-0.030630274,0.02809537,0.0
1408402039,0.0016184354,0.07357916,-0.014043206,0.0035348646,-0.03065221,0.028101565,0.0
1408433989,0.013598223,0.021817371,-0.022770282,0.0035330353,-0.030652544,0.028110307,0.0
1408466048,0.00022882776,-0.07156063,-0.0036262407,0.0036710773,-0.030623809,0.028114783,0.0
1408498041,0.07289938,0.012866701,0.017143376,0.003618125,-0.030669674,0.028112225,0.0
1408530108,0.047560237,0.0072861467,-0.008043196,0.0034751236,-0.030712867,0.028118923,0.0
1408561999,0.0018472506,0.04934873,-0.041293312,0.0034013512,-0.03071697,0.02812439,0.0
1408590079,-0.01655837,0.06765162,-0.006813442,0.0033333227,-0.03072319,0.028129581,0.0
1408622039,-0.086339004,-0.12334824,-0.018059285,0.003242143,-0.030710278,0.028139405,0.0
1408654040,-0.10693614,0.06606802,-0.00034699432,0.0031498536,-0.030760957,0.028150363,0.0
1408686042,-0.14462307,-0.006678604,-0.0015074087,0.003164179,-0.030744864,0.028160436,0.0
1408717990,-0.11462184,0.0044437274,-0.023413539,0.003231183,-0.030738762,0.028160809,0.0
1408750849,-0.11452277,-0.034314193,0.016861554,0.0032855235,-0.030743254,0.028148409,0.0
1408778942,-0.05711881,-0.023568584,-0.0069524846,0.0033008177,-0.030782463,0.028141888,0.0
1408810850,-0.06657933,0.062342674,0.011048245,0.0033497317,-0.030851167,0.028121112,0.0
1408843032,-0.021206943,-0.000110830646,0.014176536,0.0034095787,-0.030863384,0.028097916,0.0
1408874926,-0.010682954,-0.07214432,0.009191986,0.0034054057,-0.030845223,0.028072892,0.0
1408906839,0.008776484,0.029874481,0.008366575,0.0034388797,-0.030842781,0.028047545,0.0
1408938807,-0.004882982,-0.070237376,0.02132538,0.0035321543,-0.030804511,0.02800987,0.0
1408970837,0.041665066,0.021943416,0.010694595,0.003543248,-0.030795664,0.027976712,0.0
1409002842,0.032553293,-0.046515573,0.0076605105,0.0035419648,-0.030761076,0.027939545,0.0
1409030839,0.031533524,-0.09253918,0.016196722,0.003564146,-0.030740583,0.027907178,0.0
1409062841,0.056854177,0.081700794,-0.0123251425,0.003549794,-0.030731276,0.027876826,0.0
1409094843,0.032906044,0.021703284,-0.011496631,0.0035648064,-0.030697841,0.027838225,0.0
1409126787,0.03232459,-0.030584784,0.0020536846,0.0035567814,-0.03065655,0.027802391,0.0
1409158998,0.047551926,0.061265785,0.013767948,0.0035265125,-0.03066764,0.027768046,0.0
1409190871,0.02189873,0.018714124,0.0037830696,0.003507125,-0.03070054,0.027736863,0.0
1409223647,0.054941196,0.0034253774,0.0024079052,0.0035187479,-0.03074307,0.02770943,0.0
1409251647,0.07301271,0.047298487,-0.020464411,0.003521064,-0.030771874,0.027689278,0.0
1409283641,0.019339355,-0.15159495,0.026579803,0.0034974217,-0.030755153,0.027663367,0.0
1409315639,0.044049956,0.060622524,-0.0005799309,0.0034712162,-0.030782977,0.027646722,0.0
1409347655,0.051339842,-0.0107697435,-0.02985347,0.0034074185,-0.030780379,0.027651042,0.0
1409379606,0.016197184,-0.021504635,-0.05806817,0.0033634054,-0.030789899,0.027673215,0.0
1409411639,0.02055162,-0.011511621,-0.025608119,0.0033345714,-0.03080562,0.027710816,0.0
1409443663,0.0077305553,0.026895326,-0.038681228,0.0032630283,-0.030815598,0.027765643,0.0
1409475656,0.021649837,0.028275225,-0.055458974,0.003200028,-0.030819008,0.02783832,0.0
1409507635,0.009012692,-0.010156769,-0.051079128,0.0033017665,-0.030451724,0.027911272,0.0
1409539589,0.03688669,0.1956766,-0.026549414,0.0031845905,-0.030570101,0.027994564,0.0
1409571651,-0.04667485,-0.04976908,-0.041718967,0.003103915,-0.03072106,0.028109344,0.0
1409603664,-0.035910923,-0.014594967,-0.038671702,0.0031331368,-0.03078137,0.028237939,0.0
1409635608,-0.005153049,-0.034341246,-0.06272706,0.0031507565,-0.030728579,0.028379934,0.0
1409664445,0.009308315,0.0016340611,-0.053277474,0.0031227479,-0.03069252,0.028516784,0.0
1409696448,0.009519224,0.02339683,-0.07010233,0.003065964,-0.030680662,0.028679669,0.0
1409728448,-0.016400762,-0.12839012,-0.042475555,0.003058171,-0.030657694,0.02884726,0.0
1409760442,-0.02790786,0.09661169,-0.0312943,0.003069394,-0.030672131,0.029013751,0.0
1409792447,-0.016967196,-0.09481314,-0.055817913,0.003081836,-0.030596787,0.02919308,0.0
1409824451,-0.0020261733,0.08969104,-0.052706234,0.003070982,-0.030575614,0.029376093,0.0
1409856391,-0.012399221,0.012659802,-0.05486911,0.0030703037,-0.030527866,0.029558674,0.0
1409888444,0.0126524195,0.02669828,-0.028937778,0.0030529792,-0.030555913,0.029736763,0.0
1409920434,-0.019202143,-0.0073927343,-0.008911673,0.0030199848,-0.030565681,0.029917005,0.0
1409952473,0.02236976,0.1610718,-0.029618615,0.0029882712,-0.03060278,0.030103382,0.0
1409984448,-0.023256699,-0.07913186,-0.036209326,0.0029776222,-0.03057012,0.030287234,0.0
1410016446,-0.0004111515,0.107537165,-0.034651555,0.0030102981,-0.030631647,0.030480644,0.0
1410048445,0.005123007,-0.062311534,-0.020010058,0.0029898481,-0.03069389,0.030674834,0.0
1410080455,-0.0045540566,-0.03758679,-0.0066643003,0.0029511037,-0.030757787,0.030876612,0.0
1410109269,-0.011292297,-0.076225385,-0.0071800877,0.0029542744,-0.030746855,0.031068755,0.0
1410141193,-0.016100772,-0.022128617,-0.015986336,0.0029341688,-0.030685745,0.031283684,0.0
1410173191,-0.0053271893,0.03345519,-0.026965763,0.0029580456,-0.030653188,0.031501066,0.0
1410205255,0.0040642163,-0.09062592,-0.02047961,0.0029552989,-0.030603021,0.031709403,0.0
1410237255,0.00982543,0.020844648,-0.023445873,0.0029255596,-0.03060859,0.031928148,0.0
1410269252,-0.03233225,-0.15100919,-0.01512892,0.0029394962,-0.030521562,0.03215454,0.0
1410301267,-0.013845356,-0.028051885,0.014046477,0.0029112003,-0.03048438,0.032372884,0.0
1410333279,-0.054653984,-0.00048869196,-0.020529324,0.0027879747,-0.029844115,0.032602362,0.0
1410361211,-0.13343519,0.25276005,-0.0067294533,0.0029784678,-0.029834379,0.032808818,0.0
1410393201,0.099899895,0.18233404,-0.0065197186,0.0028496494,-0.030191092,0.033021864,0.0
1410425258,-0.05510961,0.015028309,0.0056878733,0.0027966346,-0.030500839,0.033245668,0.0
1410457255,0.008219794,0.073292285,0.0110288365,0.0029226788,-0.030715588,0.03345644,0.0
1410489263,-0.011334384,-0.14575352,-0.020778397,0.0029594135,-0.030650504,0.03366977,0.0
1410522054,-0.024993433,-0.05251102,0.03491843,0.0029885315,-0.030690879,0.033878867,0.0
1410554039,0.03338589,-0.18731762,0.009044985,0.002949806,-0.03142963,0.03406702,0.0
1410585993,0.015941847,-0.4030352,0.013870732,0.0029625236,-0.031045023,0.034251757,0.0
1410618084,0.026979348,-0.029595174,0.0055656116,0.002965905,-0.030688865,0.034419738,0.0
1410649979,-0.024762413,-0.12126243,0.0058699367,0.0030048857,-0.030452758,0.034576826,0.0
1410682041,0.040529925,0.059537843,0.04805666,0.0030057256,-0.030410066,0.03471135,0.0
1410714050,-5.3706928e-05,0.09877221,0.04308673,0.002991716,-0.030505292,0.03483869,0.0
1410745997,0.028418794,0.09632732,0.023599684,0.0030497191,-0.030633878,0.034951318,0.0
1410774050,0.058642004,0.05580909,0.04019485,0.0030014021,-0.030725084,0.03504526,0.0
1410806042,0.0075862887,-0.048179563,0.042192273,0.0029292044,-0.030791618,0.035149574,0.0
1410837989,0.064531334,0.14191942,0.017213937,0.0029000042,-0.030910838,0.035253637,0.0
1410870050,0.011589912,-0.123058155,0.0025372817,0.0029034803,-0.030949721,0.03535904,0.0
1410902039,0.054848496,0.042802315,0.029889338,0.0027983694,-0.031018037,0.035472132,0.0
1410934789,-0.0013784305,-0.013570509,0.00033106862,0.0027189986,-0.03105046,0.035598192,0.0
1410962838,-0.063123114,-0.02949802,0.013713816,0.0027732446,-0.031065226,0.035697944,0.0
1410994789,0.033862367,-0.0011237905,-0.00029026333,0.0028235146,-0.031074869,0.035813857,0.0
1411026850,0.016342066,0.0339486,-0.009998982,0.0027651256,-0.031109793,0.03593329,0.0
1411058792,0.026932215,0.043566007,-0.012984042,0.0026923814,-0.031193394,0.036056984,0.0
1411090849,-0.038976282,-0.023319311,0.012972988,0.0027666737,-0.0312287,0.036184467,0.0
1411122840,0.02203005,0.084564485,0.008327734,0.002717166,-0.031343117,0.036317084,0.0
1411155000,0.0031336693,0.036108963,-0.009482041,0.0028582308,-0.031173037,0.036454964,0.0
1411186855,0.18097095,0.13920581,0.021695528,0.0028402992,-0.031155817,0.03655686,0.0
