timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
1404198696,-0.9999227,-0.0010298179,0.001283111,0.012326327,-0.03466134,-0.0012234674,0.005658298,-0.00800872,0.13372074,-1.3642865,-7.273356e-06,2.207428e-05,-2.7011965e-06,0.0016898004,0.00025361325,0.00028381302,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,5.3432007e-08,0.0005467311,0.008809483,9.867073e-07,7.2815005e-06,6.652614e-06,6.850957e-05,0.0037128814,0.0037129156,0.004581698,0.0011118758,0.0011118745,0.0022916654,1.0594961e-11,1.0594672e-11,2.1965024e-11,5.315363e-08,6.8604436e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.047156654,0.047871344,0.07752045,0.0,0.03485145,0.01874183,0.0,0.0025871752,0.0,0.000489,0,0,0,895,0,0,0,0
1404403488,-0.99990356,-0.001148289,0.0031506575,0.013483832,-0.03299002,0.0072097937,0.010854398,-0.016889853,0.13688602,-1.3643532,-7.337768e-06,2.2027165e-05,-2.7864176e-06,0.0016896832,0.00025350056,0.00028407932,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,5.0743658e-08,0.0005602534,0.009310162,9.943558e-07,7.107072e-06,6.4775354e-06,6.85928e-05,0.0035359852,0.003535957,0.004540693,0.0010287347,0.001028738,0.002252369,1.0514318e-11,1.0514028e-11,2.1977736e-11,5.315366e-08,6.8603924e-08,5.0000143e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.045359373,0.04745913,0.072148904,0.0,0.030115437,0.0035638085,0.0,0.0029294614,0.0,0.000479,0,0,0,895,0,0,0,0
1404607083,-0.9998706,-0.0009843287,0.0051590987,0.015211925,-0.023720916,0.019758493,0.008017297,-0.024149787,0.14607179,-1.3659731,-7.4282375e-06,2.201474e-05,-2.882038e-06,0.0016895013,0.00025345953,0.00028597462,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,4.5440775e-08,0.00053133105,0.008473849,1.0054958e-06,7.0011506e-06,6.3702996e-06,6.849272e-05,0.0035968057,0.0035966923,0.0045432816,0.0010839762,0.0010839729,0.0022537017,1.0471276e-11,1.0470995e-11,2.196707e-11,5.315415e-08,6.8604145e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.046561237,0.047473166,0.06107538,0.0,0.029767442,0.01635638,0.0,0.0016107884,0.0,7.2e-05,0,0,0,895,0,0,0,0
1404807838,-0.99984396,0.00036912327,0.007248942,0.016104106,-0.005860785,0.025848772,0.0073193233,-0.02642158,0.15518647,-1.3673899,-7.4802374e-06,2.205765e-05,-2.9570106e-06,0.0016893969,0.00025346075,0.00028757047,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,4.957764e-08,0.0005487722,0.009055802,1.0115019e-06,6.8731e-06,6.240213e-06,6.857655e-05,0.0034501157,0.0034500016,0.00450223,0.0010117203,0.0010116987,0.002215169,1.0414692e-11,1.041442e-11,2.1979855e-11,5.3154732e-08,6.8604564e-08,5.0000153e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.04498243,0.047065582,0.0318971,0.0,0.026802313,0.011889745,0.0,0.0015603618,0.0,3.1e-05,0,0,0,895,0,0,0,0
1405011968,-0.99984413,0.0016133938,0.005394055,0.016733764,-0.0024479702,0.0038088425,0.0043287114,-0.037070267,0.15113547,-1.3695618,-7.360059e-06,2.1894353e-05,-3.0258805e-06,0.0016894685,0.0002532856,0.0002898561,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,4.6315666e-08,0.0005555763,0.008561155,1.0146889e-06,6.7905003e-06,6.1593782e-06,6.845678e-05,0.0034781445,0.0034782537,0.004467338,0.0010480325,0.0010480026,0.0021807123,1.0384856e-11,1.0384607e-11,2.1965194e-11,5.3155514e-08,6.86053e-08,5.000003e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.045782477,0.046698097,0.027432324,0.0,0.04000099,0.015907338,0.0,0.0005371904,0.0,0.000159,0,0,0,895,0,0,0,0
1405212826,-0.999854,0.0011150421,0.004769968,0.016368695,-0.0003948995,-0.012738516,0.013310684,-0.04738968,0.14992374,-1.3702279,-7.337969e-06,2.1756716e-05,-3.0921703e-06,0.0016894483,0.00025317562,0.000291282,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,4.9657473e-08,0.00055378623,0.009049288,1.0124943e-06,6.713799e-06,6.083184e-06,6.855091e-05,0.0034759128,0.0034761245,0.004425877,0.001077721,0.0010777016,0.0021432526,1.0356186e-11,1.0355971e-11,2.1978003e-11,5.3156327e-08,6.860612e-08,5.0000104e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.04642653,0.046295278,0.06397344,0.0,0.043255597,0.013752089,0.0,0.0010924718,0.0,0.000219,0,0,0,895,0,0,0,0
1405412813,-0.9998626,-0.0011231264,0.0066876747,0.015125393,-0.0010510668,-0.012529113,0.010903347,-0.057051226,0.15813036,-1.3710682,-7.474546e-06,2.1650458e-05,-3.1810662e-06,0.0016894116,0.00025309392,0.00029267484,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,5.2847405e-08,0.00056154333,0.009119707,1.006023e-06,6.662357e-06,6.030299e-06,6.864949e-05,0.0035285635,0.0035286553,0.004390817,0.0010306927,0.0010306855,0.0021097767,1.03430675e-11,1.0342895e-11,2.1992713e-11,5.315719e-08,6.8607e-08,5.0000175e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.045402404,0.045932304,0.06860691,0.0,0.040311005,0.0106701115,0.0,0.0019652366,0.0,0.000206,0,0,0,895,0,0,0,0
1405821667,-0.99988365,-0.00040858315,0.007417279,0.013325973,0.050317664,-0.004206544,0.010926606,-0.03487047,0.16404223,-1.3688636,-7.549745e-06,2.1766446e-05,-3.3438168e-06,0.0016893538,0.00025308036,0.00029321632,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,5.9212894e-08,0.00059473346,0.009280918,9.952872e-07,6.545152e-06,5.9129725e-06,6.8688714e-05,0.003500944,0.0035015345,0.0043705143,0.0010297626,0.0010297791,0.002095872,1.0302884e-11,1.0302822e-11,2.199332e-11,5.315891e-08,6.860872e-08,5.0000175e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.045382172,0.045780696,0.063925706,0.0,0.04648471,0.0021065574,0.0,0.00025134662,0.0,0.00026,0,0,0,895,0,0,0,0
1406021599,-0.99993235,0.0005533598,0.0046992023,0.010632983,0.068083316,-0.01751449,0.015564049,-0.021901999,0.15873574,-1.3682142,-7.5002663e-06,2.176894e-05,-3.4703423e-06,0.0016893218,0.00025310973,0.00029364365,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,6.130697e-08,0.0005741929,0.009286107,9.795401e-07,6.5324152e-06,5.902229e-06,6.858629e-05,0.0037236577,0.0037244176,0.0043284306,0.0012407313,0.0012407884,0.0020591035,1.0307799e-11,1.0307771e-11,2.1976457e-11,5.315973e-08,6.8609516e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.049814854,0.045377344,0.06545151,0.0,0.022717906,0.0054314714,0.0,0.0018652797,0.0,0.000169,0,0,0,895,0,0,0,0
1406226382,-0.99996305,-0.00063249265,0.0013530765,0.008468087,0.07716237,-0.028282765,0.007957651,-0.0030199958,0.15059555,-1.3670851,-7.466112e-06,2.1877679e-05,-3.5531432e-06,0.0016892573,0.00025307207,0.00029421027,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,5.2661118e-08,0.0005456902,0.009206123,9.676908e-07,6.476191e-06,5.847315e-06,6.868803e-05,0.0036450438,0.0036453875,0.0043038838,0.0012000416,0.001200124,0.0020320127,1.0290543e-11,1.0290552e-11,2.1990678e-11,5.316058e-08,6.861032e-08,5.0000107e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.048991486,0.045077853,0.07137841,0.0,0.01430696,0.008810692,0.0,0.0012321495,0.0,0.000175,0,0,0,895,0,0,0,0
1406430425,-0.9999671,-0.0022307003,-0.0018305925,0.007595605,0.044103157,-0.028623668,0.010717888,0.0013492858,0.14499818,-1.3678429,-7.492414e-06,2.169746e-05,-3.6449926e-06,0.0016892768,0.00025310757,0.00029575327,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,5.306378e-08,0.00057776726,0.008823218,9.632264e-07,6.4236915e-06,5.794981e-06,6.859811e-05,0.0035410374,0.0035409364,0.004306169,0.0010948139,0.0010948717,0.002033962,1.0273579e-11,1.02736205e-11,2.197735e-11,5.316146e-08,6.861116e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.046794076,0.045099467,0.0710089,0.0,0.021864895,0.0035794608,0.0,0.008475678,0.0,0.000218,0,0,0,895,0,0,0,0
1406631177,-0.9999561,-0.0036307352,-0.0019957973,0.008411019,0.01850752,-0.028827379,0.0117450245,0.0051584817,0.13414408,-1.3660357,-7.433504e-06,2.1669268e-05,-3.7084399e-06,0.0016892746,0.00025314488,0.00029545513,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,4.7745697e-08,0.0005648235,0.009582243,9.679857e-07,6.4437127e-06,5.8159258e-06,6.8681446e-05,0.0038736823,0.0038736388,0.004248466,0.0013350934,0.0013351227,0.0019886063,1.0293598e-11,1.0293648e-11,2.1986314e-11,5.31623e-08,6.861195e-08,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.051674135,0.044593792,0.05188043,0.0,0.061037946,0.003693077,0.0,0.005024386,0.0,0.000168,0,0,0,895,0,0,0,0
1406835013,-0.99995756,-0.003288658,0.00021903764,0.0086128805,0.01221703,-0.027913813,0.0131055955,0.012669562,0.12049588,-1.3650986,-7.3738174e-06,2.1754484e-05,-3.7572954e-06,0.0016892109,0.00025323612,0.0002963353,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,4.6848623e-08,0.00054092525,0.009464849,9.691639e-07,6.364272e-06,5.7364273e-06,6.880018e-05,0.0035668362,0.0035671415,0.0042349366,0.0011438319,0.0011438243,0.0019821397,1.0260665e-11,1.0260734e-11,2.2002716e-11,5.3163177e-08,6.8612756e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.04782945,0.044521227,0.020022988,0.0,0.023699624,0.015103917,0.0,0.007552959,0.0,6e-06,0,0,0,895,0,0,0,0
1407036020,-0.9999457,-0.00491019,0.001920287,0.008999552,0.018735051,-0.021314345,0.008446078,0.024585778,0.114311054,-1.36519,-7.34611e-06,2.1864655e-05,-3.8411617e-06,0.0016891696,0.00025330993,0.00029738309,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,4.2033264e-08,0.00051341596,0.009288912,9.720097e-07,6.344653e-06,5.7179172e-06,6.867766e-05,0.0036103546,0.0036107493,0.0041910433,0.0011395981,0.0011395952,0.0019447324,1.0260466e-11,1.0260532e-11,2.1985585e-11,5.316402e-08,6.861353e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.047740895,0.04409912,0.051311806,0.0,0.05031554,0.018058274,0.0,0.0068210317,0.0,0.00021,0,0,0,895,0,0,0,0
1407236014,-0.9999381,-0.0055094147,0.0011231758,0.009614005,0.009006096,0.00069411664,0.008704985,0.028318463,0.1158969,-1.3643085,-7.3986675e-06,2.1855298e-05,-3.905805e-06,0.0016891349,0.00025326532,0.00029745925,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,4.2944894e-08,0.0005501999,0.0092429025,9.754856e-07,6.2982053e-06,5.671867e-06,6.8770285e-05,0.0034672713,0.0034676138,0.004654584,0.0010365221,0.0010365358,0.0023726823,1.0245619e-11,1.0245666e-11,2.2000311e-11,5.3164868e-08,6.8614305e-08,5.0000175e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.045530844,0.048710186,0.046653856,0.0,0.026329722,0.0068503697,0.0,0.0039346297,0.0,0.000206,0,0,0,895,0,0,0,0
1407436773,-0.9999423,-0.0057296664,-0.00079246936,0.009049578,0.0011000119,0.008790939,0.012828752,0.028140696,0.1123375,-1.3615626,-7.350883e-06,2.1851858e-05,-3.9740676e-06,0.0016891726,0.0002532809,0.0002962766,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,3.7028578e-08,0.0005480147,0.009319912,9.720347e-07,6.2846825e-06,5.6584254e-06,6.865355e-05,0.0035218836,0.0035221,0.0046132873,0.0010644859,0.0010645158,0.00232957,1.0247472e-11,1.024749e-11,2.1983144e-11,5.316571e-08,6.861507e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.046141103,0.04826562,0.035075724,0.0,0.025424354,0.0036944482,0.0,0.0012640273,0.0,0.000165,0,0,0,895,0,0,0,0
1407640777,-0.99995375,-0.0049162726,-0.0006759133,0.008239072,-0.009827004,0.011439452,0.012582507,0.032739952,0.1103779,-1.36243,-7.294776e-06,2.1900863e-05,-4.0510054e-06,0.001689177,0.0002533401,0.00029755943,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,3.323093e-08,0.000512054,0.009189678,9.677788e-07,6.243674e-06,5.6165163e-06,6.874968e-05,0.003385872,0.0033862155,0.00460365,0.0009903866,0.0009904192,0.0023074446,1.0234677e-11,1.0234644e-11,2.19974e-11,5.3166566e-08,6.8615876e-08,5.0000125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.044506244,0.048035868,0.05821264,0.0,0.011332756,0.0076953843,0.0,0.015059712,0.0,0.00017,0,0,0,895,0,0,0,0
1407840821,-0.999955,-0.004412921,0.0003816356,0.008387991,-0.016140167,0.02730469,0.009605032,0.027219357,0.11644545,-1.3604623,-7.322189e-06,2.1859065e-05,-4.1317535e-06,0.0016891636,0.00025329815,0.00029694152,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,3.4768657e-08,0.00053175574,0.008866661,9.686012e-07,6.2826193e-06,5.654886e-06,6.864041e-05,0.0037298435,0.0037298833,0.0055850535,0.0010766414,0.001076677,0.003470709,1.0267616e-11,1.0267546e-11,2.1981186e-11,5.3167426e-08,6.861671e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5267,0.046403863,0.058912724,0.03286817,0.0,0.034623023,2.3919442,0.0,1.2968642,0.0,0.000214,0,0,516,895,0,0,0,0
1408041447,-0.9999601,-0.0036926335,0.00026958,0.008126152,-0.0163442,0.035748616,0.012410352,-0.0023367747,0.119988985,-1.3599192,-7.3332826e-06,2.1828355e-05,-4.192477e-06,0.0016891554,0.00025328062,0.00029763675,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,8.4471985e-08,0.00057076063,0.009647259,9.670539e-07,6.410266e-06,5.7819534e-06,6.872841e-05,0.02711191,0.02711296,0.0048482725,0.0027029058,0.0027029137,0.002841793,1.0352156e-11,1.0352078e-11,2.1995114e-11,5.3168325e-08,6.8617524e-08,5.0000104e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.07352428,0.053308472,0.042959344,0.0,0.035293728,0.009997508,0.0,0.0040678573,0.0,4e-05,0,0,0,895,0,0,0,0
1408245649,-0.99995637,0.0016554294,0.0039385743,0.008312571,-0.026067426,0.021026015,0.009647232,-0.0001611223,0.12772597,-1.3585829,-7.330335e-06,2.1821794e-05,-4.2568895e-06,0.001689144,0.00025327344,0.00029779223,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,7.266266e-08,0.00056305906,0.009626656,9.674485e-07,6.5776253e-06,5.946392e-06,6.884814e-05,0.012942839,0.012942866,0.0046044923,0.0015358458,0.0015358448,0.0025429884,1.0455547e-11,1.0455472e-11,2.201177e-11,5.316925e-08,6.861839e-08,5.0000246e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.055422835,0.05042805,0.048151225,0.0,0.034875818,0.008378947,0.0,0.0034836151,0.0,0.000242,0,0,0,895,0,0,0,0
1408446396,-0.99994546,0.0002123709,0.0041064997,0.009601407,-0.006431786,0.015044842,0.006543108,0.0074648354,0.14201923,-1.3592166,-7.337413e-06,2.1826432e-05,-4.312389e-06,0.0016891344,0.00025328452,0.00029881948,0.01890175,-0.270307,0.49876556,0.0,0.0,0.0,0.0,0.0,0.0,6.02758e-08,0.0005591221,0.009301159,9.743555e-07,6.743388e-06,6.112201e-06,6.872764e-05,0.02691768,0.02691663,0.0048243073,0.010001721,0.010001721,0.0028153688,1.0558661e-11,1.0558589e-11,2.1997022e-11,5.3170158e-08,6.8619265e-08,5.0000114e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5275,0.14143352,0.053060047,0.04275421,0.0,0.014464524,0.014510454,0.0,0.0028097392,0.0,0.000188,0,0,0,895,0,0,0,0
