timestamp,min_distance,max_distance,current_distance,covariance,type,id,orientation
1414551178,0.01,40.0,1.3820001,0.0,1,0,25
1414675642,0.01,40.0,1.381,0.0,1,0,25
1414803367,0.01,40.0,1.3820001,0.0,1,0,25
1414926457,0.01,40.0,1.3820001,0.0,1,0,25
1415051747,0.01,40.0,1.3820001,0.0,1,0,25
1415174957,0.01,40.0,1.3820001,0.0,1,0,25
1415297288,0.01,40.0,1.3820001,0.0,1,0,25
1415418290,0.01,40.0,1.3820001,0.0,1,0,25
1415546288,0.01,40.0,1.381,0.0,1,0,25
1415671717,0.01,40.0,1.381,0.0,1,0,25
1415795302,0.01,40.0,1.3820001,0.0,1,0,25
1415919291,0.01,40.0,1.3820001,0.0,1,0,25
1416041285,0.01,40.0,1.3840001,0.0,1,0,25
1416163289,0.01,40.0,1.3840001,0.0,1,0,25
1416293256,0.01,40.0,1.3850001,0.0,1,0,25
1416419274,0.01,40.0,1.386,0.0,1,0,25
1416547371,0.01,40.0,1.3870001,0.0,1,0,25
1416675979,0.01,40.0,1.3870001,0.0,1,0,25
1416800292,0.01,40.0,1.3870001,0.0,1,0,25
1416926292,0.01,40.0,1.388,0.0,1,0,25
1417052291,0.01,40.0,1.388,0.0,1,0,25
1417181292,0.01,40.0,1.388,0.0,1,0,25
1417302582,0.01,40.0,1.3870001,0.0,1,0,25
1417427733,0.01,40.0,1.3870001,0.0,1,0,25
1417551087,0.01,40.0,1.3870001,0.0,1,0,25
1417671481,0.01,40.0,1.3870001,0.0,1,0,25
1417792316,0.01,40.0,1.386,0.0,1,0,25
1417915933,0.01,40.0,1.3840001,0.0,1,0,25
1418037236,0.01,40.0,1.383,0.0,1,0,25
1418158304,0.01,40.0,1.3820001,0.0,1,0,25
1418285132,0.01,40.0,1.3820001,0.0,1,0,25
1418406290,0.01,40.0,1.3820001,0.0,1,0,25
1418533262,0.01,40.0,1.3820001,0.0,1,0,25
1418659287,0.01,40.0,1.381,0.0,1,0,25
1418910274,0.01,40.0,1.3820001,0.0,1,0,25
1419034468,0.01,40.0,1.3820001,0.0,1,0,25
1419158481,0.01,40.0,1.383,0.0,1,0,25
1419282291,0.01,40.0,1.383,0.0,1,0,25
1419405153,0.01,40.0,1.383,0.0,1,0,25
1419527111,0.01,40.0,1.3820001,0.0,1,0,25
1419651678,0.01,40.0,1.3820001,0.0,1,0,25
1419778291,0.01,40.0,1.3820001,0.0,1,0,25
1419903738,0.01,40.0,1.3820001,0.0,1,0,25
1420028333,0.01,40.0,1.383,0.0,1,0,25
1420150371,0.01,40.0,1.383,0.0,1,0,25
1420270290,0.01,40.0,1.3840001,0.0,1,0,25
1420394305,0.01,40.0,1.3840001,0.0,1,0,25
1420516950,0.01,40.0,1.3840001,0.0,1,0,25
1420638488,0.01,40.0,1.383,0.0,1,0,25
1420766558,0.01,40.0,1.383,0.0,1,0,25
1420890292,0.01,40.0,1.3820001,0.0,1,0,25
1421016974,0.01,40.0,1.3820001,0.0,1,0,25
1421138036,0.01,40.0,1.381,0.0,1,0,25
1421262292,0.01,40.0,1.381,0.0,1,0,25
1421390300,0.01,40.0,1.381,0.0,1,0,25
1421513274,0.01,40.0,1.381,0.0,1,0,25
1421636320,0.01,40.0,1.3800001,0.0,1,0,25
1421761285,0.01,40.0,1.3800001,0.0,1,0,25
1421883327,0.01,40.0,1.3800001,0.0,1,0,25
1422007726,0.01,40.0,1.3800001,0.0,1,0,25
1422132082,0.01,40.0,1.381,0.0,1,0,25
1422255754,0.01,40.0,1.3800001,0.0,1,0,25
1422380643,0.01,40.0,1.3800001,0.0,1,0,25
1422501389,0.01,40.0,1.3820001,0.0,1,0,25
1422624557,0.01,40.0,1.381,0.0,1,0,25
1422746327,0.01,40.0,1.381,0.0,1,0,25
1422870571,0.01,40.0,1.3800001,0.0,1,0,25
1422994391,0.01,40.0,1.3790001,0.0,1,0,25
1423122217,0.01,40.0,1.378,0.0,1,0,25
1423244291,0.01,40.0,1.3770001,0.0,1,0,25
1423367292,0.01,40.0,1.376,0.0,1,0,25
1423494516,0.01,40.0,1.3750001,0.0,1,0,25
1423618162,0.01,40.0,1.3740001,0.0,1,0,25
1423741291,0.01,40.0,1.3720001,0.0,1,0,25
1423868805,0.01,40.0,1.3720001,0.0,1,0,25
1423991264,0.01,40.0,1.3720001,0.0,1,0,25
1424114287,0.01,40.0,1.3720001,0.0,1,0,25
1424360318,0.01,40.0,1.371,0.0,1,0,25
1424488884,0.01,40.0,1.371,0.0,1,0,25
1424612848,0.01,40.0,1.371,0.0,1,0,25
1424735288,0.01,40.0,1.3700001,0.0,1,0,25
1424856798,0.01,40.0,1.3700001,0.0,1,0,25
1424977356,0.01,40.0,1.3690001,0.0,1,0,25
1425103290,0.01,40.0,1.368,0.0,1,0,25
1425233363,0.01,40.0,1.368,0.0,1,0,25
1425357648,0.01,40.0,1.368,0.0,1,0,25
1425479603,0.01,40.0,1.3670001,0.0,1,0,25
1425603303,0.01,40.0,1.366,0.0,1,0,25
1425729290,0.01,40.0,1.366,0.0,1,0,25
1425857290,0.01,40.0,1.366,0.0,1,0,25
1425983048,0.01,40.0,1.365,0.0,1,0,25
1426105370,0.01,40.0,1.366,0.0,1,0,25
1426229289,0.01,40.0,1.366,0.0,1,0,25
1426357577,0.01,40.0,1.366,0.0,1,0,25
1426478301,0.01,40.0,1.3670001,0.0,1,0,25
1426600329,0.01,40.0,1.3670001,0.0,1,0,25
1426724364,0.01,40.0,1.3670001,0.0,1,0,25
1426847285,0.01,40.0,1.365,0.0,1,0,25
1426970651,0.01,40.0,1.3640001,0.0,1,0,25
1427094566,0.01,40.0,1.363,0.0,1,0,25
1427219288,0.01,40.0,1.363,0.0,1,0,25
1427349564,0.01,40.0,1.3620001,0.0,1,0,25
1427474167,0.01,40.0,1.3620001,0.0,1,0,25
1427598290,0.01,40.0,1.3610001,0.0,1,0,25
1427718476,0.01,40.0,1.36,0.0,1,0,25
1427843666,0.01,40.0,1.36,0.0,1,0,25
1427965290,0.01,40.0,1.36,0.0,1,0,25
1428212036,0.01,40.0,1.3570001,0.0,1,0,25
1428334945,0.01,40.0,1.3570001,0.0,1,0,25
1428456299,0.01,40.0,1.358,0.0,1,0,25
1428580176,0.01,40.0,1.358,0.0,1,0,25
1428701289,0.01,40.0,1.358,0.0,1,0,25
1428822288,0.01,40.0,1.3590001,0.0,1,0,25
1428943287,0.01,40.0,1.3590001,0.0,1,0,25
1429065325,0.01,40.0,1.3590001,0.0,1,0,25
1429189908,0.01,40.0,1.3610001,0.0,1,0,25
1429438284,0.01,40.0,1.3620001,0.0,1,0,25
1429563515,0.01,40.0,1.363,0.0,1,0,25
1429687327,0.01,40.0,1.363,0.0,1,0,25
1429810384,0.01,40.0,1.3640001,0.0,1,0,25
1429934590,0.01,40.0,1.366,0.0,1,0,25
1430058209,0.01,40.0,1.3670001,0.0,1,0,25
1430181274,0.01,40.0,1.368,0.0,1,0,25
1430433290,0.01,40.0,1.3670001,0.0,1,0,25
1430556167,0.01,40.0,1.366,0.0,1,0,25
1430679763,0.01,40.0,1.365,0.0,1,0,25
1430802288,0.01,40.0,1.365,0.0,1,0,25
1430929400,0.01,40.0,1.366,0.0,1,0,25
1431053304,0.01,40.0,1.365,0.0,1,0,25
1431301276,0.01,40.0,1.3670001,0.0,1,0,25
1431425885,0.01,40.0,1.366,0.0,1,0,25
1431557352,0.01,40.0,1.366,0.0,1,0,25
1431681227,0.01,40.0,1.365,0.0,1,0,25
1431806513,0.01,40.0,1.366,0.0,1,0,25
1431931296,0.01,40.0,1.366,0.0,1,0,25
1432058998,0.01,40.0,1.3670001,0.0,1,0,25
1432181287,0.01,40.0,1.3690001,0.0,1,0,25
1432304328,0.01,40.0,1.3700001,0.0,1,0,25
1432427304,0.01,40.0,1.371,0.0,1,0,25
1432549302,0.01,40.0,1.3720001,0.0,1,0,25
1432671828,0.01,40.0,1.373,0.0,1,0,25
1432795928,0.01,40.0,1.373,0.0,1,0,25
1432918289,0.01,40.0,1.3740001,0.0,1,0,25
1433042286,0.01,40.0,1.3750001,0.0,1,0,25
1433163288,0.01,40.0,1.376,0.0,1,0,25
1433291287,0.01,40.0,1.376,0.0,1,0,25
1433411382,0.01,40.0,1.3770001,0.0,1,0,25
1433533265,0.01,40.0,1.3770001,0.0,1,0,25
1433658384,0.01,40.0,1.376,0.0,1,0,25
1433782574,0.01,40.0,1.3740001,0.0,1,0,25
1433906861,0.01,40.0,1.3740001,0.0,1,0,25
1434030050,0.01,40.0,1.373,0.0,1,0,25
1434156300,0.01,40.0,1.373,0.0,1,0,25
1434281292,0.01,40.0,1.373,0.0,1,0,25
1434406583,0.01,40.0,1.373,0.0,1,0,25
1434535883,0.01,40.0,1.3720001,0.0,1,0,25
1434659705,0.01,40.0,1.371,0.0,1,0,25
1434784012,0.01,40.0,1.3700001,0.0,1,0,25
1434906287,0.01,40.0,1.3690001,0.0,1,0,25
1435028319,0.01,40.0,1.3700001,0.0,1,0,25
1435152303,0.01,40.0,1.3700001,0.0,1,0,25
1435276883,0.01,40.0,1.3700001,0.0,1,0,25
1435520937,0.01,40.0,1.371,0.0,1,0,25
1435642834,0.01,40.0,1.371,0.0,1,0,25
1435890300,0.01,40.0,1.373,0.0,1,0,25
1436015299,0.01,40.0,1.373,0.0,1,0,25
1436142494,0.01,40.0,1.373,0.0,1,0,25
1436266301,0.01,40.0,1.373,0.0,1,0,25
1436389290,0.01,40.0,1.373,0.0,1,0,25
1436513289,0.01,40.0,1.373,0.0,1,0,25
1436639295,0.01,40.0,1.373,0.0,1,0,25
1436767840,0.01,40.0,1.373,0.0,1,0,25
1436890285,0.01,40.0,1.373,0.0,1,0,25
1437012573,0.01,40.0,1.3750001,0.0,1,0,25
1437137301,0.01,40.0,1.3750001,0.0,1,0,25
1437259302,0.01,40.0,1.3740001,0.0,1,0,25
1437381213,0.01,40.0,1.373,0.0,1,0,25
1437501319,0.01,40.0,1.3720001,0.0,1,0,25
1437623286,0.01,40.0,1.371,0.0,1,0,25
1437747290,0.01,40.0,1.371,0.0,1,0,25
1437875372,0.01,40.0,1.371,0.0,1,0,25
1437998392,0.01,40.0,1.3700001,0.0,1,0,25
1438124293,0.01,40.0,1.3690001,0.0,1,0,25
1438368190,0.01,40.0,1.3640001,0.0,1,0,25
1438493302,0.01,40.0,1.363,0.0,1,0,25
1438620521,0.01,40.0,1.3620001,0.0,1,0,25
1438743869,0.01,40.0,1.3610001,0.0,1,0,25
1438868446,0.01,40.0,1.36,0.0,1,0,25
1438989340,0.01,40.0,1.3590001,0.0,1,0,25
1439114288,0.01,40.0,1.358,0.0,1,0,25
1439239741,0.01,40.0,1.358,0.0,1,0,25
1439363304,0.01,40.0,1.358,0.0,1,0,25
1439486292,0.01,40.0,1.358,0.0,1,0,25
1439611301,0.01,40.0,1.358,0.0,1,0,25
1439733231,0.01,40.0,1.358,0.0,1,0,25
1439859292,0.01,40.0,1.358,0.0,1,0,25
1439982747,0.01,40.0,1.358,0.0,1,0,25
1440110294,0.01,40.0,1.36,0.0,1,0,25
1440235268,0.01,40.0,1.3620001,0.0,1,0,25
1440358023,0.01,40.0,1.363,0.0,1,0,25
1440480093,0.01,40.0,1.3640001,0.0,1,0,25
1440603036,0.01,40.0,1.365,0.0,1,0,25
1440725216,0.01,40.0,1.3670001,0.0,1,0,25
1440847300,0.01,40.0,1.3690001,0.0,1,0,25
1440976315,0.01,40.0,1.371,0.0,1,0,25
1441097535,0.01,40.0,1.373,0.0,1,0,25
1441223360,0.01,40.0,1.3750001,0.0,1,0,25
1441346327,0.01,40.0,1.376,0.0,1,0,25
1441470384,0.01,40.0,1.3770001,0.0,1,0,25
1441593431,0.01,40.0,1.3770001,0.0,1,0,25
1441715276,0.01,40.0,1.376,0.0,1,0,25
1441843291,0.01,40.0,1.376,0.0,1,0,25
1441969391,0.01,40.0,1.3770001,0.0,1,0,25
1442093766,0.01,40.0,1.378,0.0,1,0,25
1442218558,0.01,40.0,1.3790001,0.0,1,0,25
1442348275,0.01,40.0,1.378,0.0,1,0,25
1442471634,0.01,40.0,1.3790001,0.0,1,0,25
1442594360,0.01,40.0,1.3790001,0.0,1,0,25
1442719095,0.01,40.0,1.378,0.0,1,0,25
1442841327,0.01,40.0,1.378,0.0,1,0,25
1442967520,0.01,40.0,1.3770001,0.0,1,0,25
1443090288,0.01,40.0,1.376,0.0,1,0,25
1443213276,0.01,40.0,1.3750001,0.0,1,0,25
1443334288,0.01,40.0,1.373,0.0,1,0,25
1443459288,0.01,40.0,1.373,0.0,1,0,25
1443583285,0.01,40.0,1.3720001,0.0,1,0,25
1443705287,0.01,40.0,1.371,0.0,1,0,25
1443829337,0.01,40.0,1.3690001,0.0,1,0,25
1443957588,0.01,40.0,1.368,0.0,1,0,25
1444081344,0.01,40.0,1.3670001,0.0,1,0,25
1444205511,0.01,40.0,1.3670001,0.0,1,0,25
1444334158,0.01,40.0,1.3670001,0.0,1,0,25
1444456291,0.01,40.0,1.368,0.0,1,0,25
1444582180,0.01,40.0,1.3690001,0.0,1,0,25
1444705276,0.01,40.0,1.3700001,0.0,1,0,25
1444829002,0.01,40.0,1.3700001,0.0,1,0,25
1444953274,0.01,40.0,1.3700001,0.0,1,0,25
1445074274,0.01,40.0,1.3700001,0.0,1,0,25
1445197286,0.01,40.0,1.3690001,0.0,1,0,25
1445320299,0.01,40.0,1.366,0.0,1,0,25
1445442300,0.01,40.0,1.3640001,0.0,1,0,25
1445563302,0.01,40.0,1.3620001,0.0,1,0,25
1445687285,0.01,40.0,1.3610001,0.0,1,0,25
1445813289,0.01,40.0,1.36,0.0,1,0,25
1445939288,0.01,40.0,1.358,0.0,1,0,25
1446062294,0.01,40.0,1.3570001,0.0,1,0,25
1446185677,0.01,40.0,1.3570001,0.0,1,0,25
1446310518,0.01,40.0,1.355,0.0,1,0,25
1446436375,0.01,40.0,1.353,0.0,1,0,25
1446562131,0.01,40.0,1.3510001,0.0,1,0,25
1446682142,0.01,40.0,1.3470001,0.0,1,0,25
1446805301,0.01,40.0,1.343,0.0,1,0,25
1446926967,0.01,40.0,1.34,0.0,1,0,25
1447049581,0.01,40.0,1.338,0.0,1,0,25
1447172533,0.01,40.0,1.3360001,0.0,1,0,25
1447296317,0.01,40.0,1.3330001,0.0,1,0,25
1447421898,0.01,40.0,1.3310001,0.0,1,0,25
1447545189,0.01,40.0,1.33,0.0,1,0,25
1447664303,0.01,40.0,1.3290001,0.0,1,0,25
1447789289,0.01,40.0,1.3290001,0.0,1,0,25
1447912610,0.01,40.0,1.3290001,0.0,1,0,25
1448037567,0.01,40.0,1.3290001,0.0,1,0,25
1448161500,0.01,40.0,1.3360001,0.0,1,0,25
1448288943,0.01,40.0,1.3360001,0.0,1,0,25
1448412291,0.01,40.0,1.3360001,0.0,1,0,25
1448536291,0.01,40.0,1.337,0.0,1,0,25
1448661770,0.01,40.0,1.338,0.0,1,0,25
1448783302,0.01,40.0,1.34,0.0,1,0,25
1448905290,0.01,40.0,1.3410001,0.0,1,0,25
1449025325,0.01,40.0,1.343,0.0,1,0,25
1449269649,0.01,40.0,1.3460001,0.0,1,0,25
1449391651,0.01,40.0,1.3490001,0.0,1,0,25
1449517303,0.01,40.0,1.35,0.0,1,0,25
1449640531,0.01,40.0,1.3520001,0.0,1,0,25
1449765365,0.01,40.0,1.353,0.0,1,0,25
1449886274,0.01,40.0,1.355,0.0,1,0,25
1450009541,0.01,40.0,1.355,0.0,1,0,25
1450134052,0.01,40.0,1.3570001,0.0,1,0,25
1450259290,0.01,40.0,1.3590001,0.0,1,0,25
1450386406,0.01,40.0,1.36,0.0,1,0,25
1450511307,0.01,40.0,1.3620001,0.0,1,0,25
1450635288,0.01,40.0,1.3640001,0.0,1,0,25
1450762187,0.01,40.0,1.365,0.0,1,0,25
1450882704,0.01,40.0,1.366,0.0,1,0,25
1451009287,0.01,40.0,1.366,0.0,1,0,25
1451130772,0.01,40.0,1.3670001,0.0,1,0,25
1451251735,0.01,40.0,1.3670001,0.0,1,0,25
1451372904,0.01,40.0,1.3670001,0.0,1,0,25
1451494303,0.01,40.0,1.368,0.0,1,0,25
1451742274,0.01,40.0,1.3670001,0.0,1,0,25
1451863274,0.01,40.0,1.366,0.0,1,0,25
1451985253,0.01,40.0,1.365,0.0,1,0,25
1452114110,0.01,40.0,1.3640001,0.0,1,0,25
1452242110,0.01,40.0,1.3620001,0.0,1,0,25
1452368316,0.01,40.0,1.3610001,0.0,1,0,25
1452494519,0.01,40.0,1.3610001,0.0,1,0,25
1452618899,0.01,40.0,1.3570001,0.0,1,0,25
1452739293,0.01,40.0,1.355,0.0,1,0,25
1452863292,0.01,40.0,1.353,0.0,1,0,25
1452987672,0.01,40.0,1.3520001,0.0,1,0,25
1453111637,0.01,40.0,1.3490001,0.0,1,0,25
1453236041,0.01,40.0,1.348,0.0,1,0,25
1453360316,0.01,40.0,1.3470001,0.0,1,0,25
1453484882,0.01,40.0,1.3470001,0.0,1,0,25
1453608142,0.01,40.0,1.3470001,0.0,1,0,25
1453727288,0.01,40.0,1.3470001,0.0,1,0,25
1453849316,0.01,40.0,1.3470001,0.0,1,0,25
1453972311,0.01,40.0,1.3490001,0.0,1,0,25
1454095292,0.01,40.0,1.3520001,0.0,1,0,25
1454219289,0.01,40.0,1.3540001,0.0,1,0,25
1454350074,0.01,40.0,1.3570001,0.0,1,0,25
1454474279,0.01,40.0,1.3590001,0.0,1,0,25
1454599090,0.01,40.0,1.363,0.0,1,0,25
1454725746,0.01,40.0,1.365,0.0,1,0,25
1454848315,0.01,40.0,1.365,0.0,1,0,25
1454971604,0.01,40.0,1.366,0.0,1,0,25
1455094974,0.01,40.0,1.3670001,0.0,1,0,25
1455220382,0.01,40.0,1.368,0.0,1,0,25
1455344317,0.01,40.0,1.3690001,0.0,1,0,25
1455474290,0.01,40.0,1.3700001,0.0,1,0,25
1455596752,0.01,40.0,1.371,0.0,1,0,25
1455717287,0.01,40.0,1.373,0.0,1,0,25
1455839290,0.01,40.0,1.376,0.0,1,0,25
1455962274,0.01,40.0,1.378,0.0,1,0,25
1456086119,0.01,40.0,1.381,0.0,1,0,25
1456206585,0.01,40.0,1.383,0.0,1,0,25
1456331327,0.01,40.0,1.3850001,0.0,1,0,25
1456458998,0.01,40.0,1.3870001,0.0,1,0,25
1456580291,0.01,40.0,1.389,0.0,1,0,25
1456704275,0.01,40.0,1.393,0.0,1,0,25
1456952301,0.01,40.0,1.3970001,0.0,1,0,25
1457080274,0.01,40.0,1.3980001,0.0,1,0,25
1457204395,0.01,40.0,1.399,0.0,1,0,25
1457326274,0.01,40.0,1.399,0.0,1,0,25
1457450293,0.01,40.0,1.399,0.0,1,0,25
1457574288,0.01,40.0,1.399,0.0,1,0,25
1457696973,0.01,40.0,1.399,0.0,1,0,25
1457822274,0.01,40.0,1.4000001,0.0,1,0,25
1457944866,0.01,40.0,1.4020001,0.0,1,0,25
1458066123,0.01,40.0,1.4020001,0.0,1,0,25
1458186290,0.01,40.0,1.4020001,0.0,1,0,25
1458311274,0.01,40.0,1.4020001,0.0,1,0,25
1458437352,0.01,40.0,1.4030001,0.0,1,0,25
1458562146,0.01,40.0,1.4020001,0.0,1,0,25
1458684292,0.01,40.0,1.4020001,0.0,1,0,25
1458812291,0.01,40.0,1.4020001,0.0,1,0,25
1458937286,0.01,40.0,1.4020001,0.0,1,0,25
1459059301,0.01,40.0,1.4020001,0.0,1,0,25
1459187850,0.01,40.0,1.4000001,0.0,1,0,25
1459310274,0.01,40.0,1.3980001,0.0,1,0,25
1459432831,0.01,40.0,1.3970001,0.0,1,0,25
1459555585,0.01,40.0,1.3950001,0.0,1,0,25
1459679287,0.01,40.0,1.393,0.0,1,0,25
1459801487,0.01,40.0,1.391,0.0,1,0,25
1459925292,0.01,40.0,1.389,0.0,1,0,25
1460052310,0.01,40.0,1.3870001,0.0,1,0,25
1460175288,0.01,40.0,1.386,0.0,1,0,25
1460301338,0.01,40.0,1.3850001,0.0,1,0,25
1460427288,0.01,40.0,1.389,0.0,1,0,25
1460555297,0.01,40.0,1.3900001,0.0,1,0,25
1460678772,0.01,40.0,1.3850001,0.0,1,0,25
1460800275,0.01,40.0,1.3840001,0.0,1,0,25
1460923594,0.01,40.0,1.3840001,0.0,1,0,25
1461046554,0.01,40.0,1.3840001,0.0,1,0,25
1461171289,0.01,40.0,1.3850001,0.0,1,0,25
1461294373,0.01,40.0,1.3850001,0.0,1,0,25
1461417373,0.01,40.0,1.3850001,0.0,1,0,25
1461544447,0.01,40.0,1.3850001,0.0,1,0,25
1461668887,0.01,40.0,1.383,0.0,1,0,25
1461789288,0.01,40.0,1.383,0.0,1,0,25
1461913342,0.01,40.0,1.3820001,0.0,1,0,25
1462037290,0.01,40.0,1.3820001,0.0,1,0,25
1462165921,0.01,40.0,1.383,0.0,1,0,25
1462291296,0.01,40.0,1.383,0.0,1,0,25
1462419287,0.01,40.0,1.383,0.0,1,0,25
1462544310,0.01,40.0,1.3840001,0.0,1,0,25
1462667302,0.01,40.0,1.3850001,0.0,1,0,25
1462794150,0.01,40.0,1.3840001,0.0,1,0,25
1463043292,0.01,40.0,1.3840001,0.0,1,0,25
1463168000,0.01,40.0,1.3840001,0.0,1,0,25
1463289575,0.01,40.0,1.383,0.0,1,0,25
1463413176,0.01,40.0,1.383,0.0,1,0,25
1463534288,0.01,40.0,1.3820001,0.0,1,0,25
1463656687,0.01,40.0,1.3820001,0.0,1,0,25
1463779289,0.01,40.0,1.3820001,0.0,1,0,25
1463901380,0.01,40.0,1.3820001,0.0,1,0,25
1464025274,0.01,40.0,1.3840001,0.0,1,0,25
1464157496,0.01,40.0,1.3840001,0.0,1,0,25
1464282152,0.01,40.0,1.383,0.0,1,0,25
1464405389,0.01,40.0,1.3820001,0.0,1,0,25
1464527294,0.01,40.0,1.3820001,0.0,1,0,25
1464650795,0.01,40.0,1.3820001,0.0,1,0,25
1464775102,0.01,40.0,1.381,0.0,1,0,25
1464903044,0.01,40.0,1.3800001,0.0,1,0,25
1465025291,0.01,40.0,1.3800001,0.0,1,0,25
1465148687,0.01,40.0,1.381,0.0,1,0,25
