timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
1432425311,1550508371599590,555688028,232310093,14483154,14509059,130.014,3.1415925,4294967.5,3751191.0,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1432622474,1550508371799590,555684302,232330743,14483025,14508928,130.031,3.1415925,4294967.5,3751191.8,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1432822322,1550508371999591,555680574,232351397,14482896,14508798,130.048,3.1415925,4294967.5,3751192.2,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1433022318,1550508372199552,556300228,225992358,14504165,14530426,129.554,3.1415925,4294967.5,3751190.5,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1433223319,1550508372399645,554789890,240871295,14452259,14477680,130.779,3.1415925,4294967.5,3751195.2,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1433422321,1550508372599690,554036858,247649768,14426309,14451342,131.362,3.1415925,4294967.5,3751198.2,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1433623297,1550508372799738,553198721,254799358,14397378,14421997,131.988,3.1415925,4294967.5,3751201.2,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1433823321,1550508372999796,552206347,262805155,14363061,14387212,132.699,3.1415925,4294967.5,3751204.2,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1434023324,1550508373199795,552201952,262825264,14362908,14387057,132.716,3.1415925,4294967.5,3751205.0,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1434224320,1550508373396489,551216184,270350808,14328757,14352460,133.39601,3.1415925,4294967.5,3751207.8,99.99,99.99,100,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1434424418,1550508373596489,551211702,270370430,14328601,14352302,133.41301,3.1415925,4294967.5,3751208.2,99.99,99.99,100,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1434628475,1550508373800489,551207054,270390781,14328439,14352139,133.43001,3.1415925,4294967.5,3751209.0,99.99,99.99,100,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1434828324,1550508374000489,551202495,270410731,14328280,14351979,133.447,3.1415925,4294967.5,3751209.5,99.99,99.99,100,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1435026323,1550508374200489,551197936,270430681,14328120,14351819,133.464,3.1415925,4294967.5,3751210.0,99.99,99.99,100,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1435226325,1550508374400073,541032124,332609258,13973844,13992585,139.283,3.1415925,4294967.5,3751232.8,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1435426323,1550508374600122,542573104,324471165,14027768,14047315,138.514,3.1415925,4294967.5,3751230.5,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1435627316,1550508374800122,542567401,324489888,14027567,14047113,138.531,3.1415925,4294967.5,3751230.8,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1435827316,1550508375000206,544936764,311245628,14110263,14131077,137.283,3.1415925,4294967.5,3751226.5,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1436028316,1550508375200206,544931335,311264678,14110073,14130884,137.29901,3.1415925,4294967.5,3751226.8,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1436228323,1550508375400243,545908758,305496630,14144106,14165454,136.77,3.1415925,4294967.5,3751225.2,99.99,99.99,101,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1436428419,1550508375600243,545903450,305515812,14143920,14165267,136.787,3.1415925,4294967.5,3751226.2,99.99,99.99,101,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1436628863,1550508375800284,546906192,299394065,14178800,14200691,136.22801,3.1415925,4294967.5,3751224.2,99.99,99.99,101,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1436826401,1550508376000230,545562290,307520929,14132043,14153205,137.005,3.1415925,4294967.5,3751228.0,99.99,99.99,101,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1437026322,1550508376200272,546624553,301106573,14168995,14190746,136.418,3.1415925,4294967.5,3751226.2,99.99,99.99,101,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1437229996,1550508376400272,546619337,301125857,14168812,14190561,136.434,3.1415925,4294967.5,3751226.8,99.99,99.99,101,90,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1437426379,1550508376600272,546885473,299471343,14178073,14199959,136.29501,3.1415925,4294967.5,3751226.5,99.99,99.99,101,90,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1437626474,1550508376800272,546880292,299490660,14177891,14199776,136.311,3.1415925,4294967.5,3751227.0,99.99,99.99,101,90,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1437827324,1550508377000190,544496064,313657817,14094888,14115477,137.65901,3.1415925,4294967.5,3751232.8,99.99,99.99,101,90,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1438027361,1550508377200190,544490587,313676791,14094696,14115283,137.675,3.1415925,4294967.5,3751233.2,99.99,99.99,101,90,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1438428319,1550508377600242,545850350,305707559,14142059,14163390,136.953,3.1415925,4294967.5,3751231.5,99.99,99.99,101,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1438627347,1550508377800242,545845036,305726730,14141872,14163202,136.96901,3.1415925,4294967.5,3751232.2,99.99,99.99,101,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1438827556,1550508378000190,544468663,313752715,14093926,14114507,137.742,3.1415925,4294967.5,3751235.8,99.99,99.99,101,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1439026340,1550508378200190,544463182,313771688,14093733,14114313,137.75801,3.1415925,4294967.5,3751236.5,99.99,99.99,101,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1439226322,1550508378400242,545829094,305784233,14141313,14162638,137.01901,3.1415925,4294967.5,3751233.8,99.99,99.99,101,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1439426321,1550508378600242,545823776,305803406,14141127,14162450,137.03601,3.1415925,4294967.5,3751234.5,99.99,99.99,101,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1439627321,1550508378800335,548047537,291964866,14218586,14240959,135.763,3.1415925,4294967.5,3751229.8,99.99,99.99,101,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1439829651,1550508379000335,548042510,291984359,14218410,14240782,135.779,3.1415925,4294967.5,3751230.5,99.99,99.99,101,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1440027314,1550508379200335,548037484,292003843,14218234,14240605,135.796,3.1415925,4294967.5,3751231.0,99.99,99.99,101,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1440228317,1550508379400335,548032458,292023326,14218057,14240428,135.813,3.1415925,4294967.5,3751231.5,99.99,99.99,101,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1440428342,1550508379600282,546807688,299761032,14175342,14197213,136.54501,3.1415925,4294967.5,3751235.0,99.99,99.99,101,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1440627353,1550508379800381,549020917,285463840,14252473,14275258,135.24101,3.1415925,4294967.5,3751230.5,99.99,99.99,101,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1440827302,1550508380000381,549016027,285483476,14252302,14275085,135.25801,3.1415925,4294967.5,3751231.0,99.99,99.99,101,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1441226368,1550508380403801,552043319,263548608,14357376,14381493,133.328,3.1415925,4294967.5,3751224.8,99.99,99.99,101,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1441422316,1550508380599697,553873763,248464856,14420637,14445634,132.046,3.1415925,4294967.5,3751220.2,99.99,99.99,101,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1441623363,1550508380799697,553869674,248485210,14420495,14445491,132.063,3.1415925,4294967.5,3751220.8,99.99,99.99,101,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1441822329,1550508380999753,552920179,256493170,14387706,14412238,132.761,3.1415925,4294967.5,3751224.0,99.99,99.99,101,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1442025140,1550508381199706,553719633,249755318,14415316,14440239,132.201,3.1415925,4294967.5,3751222.5,99.99,99.99,101,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1442223495,1550508381399706,553715514,249775654,14415172,14440095,132.218,3.1415925,4294967.5,3751223.0,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1442424736,1550508381599805,551964590,264075295,14354643,14378731,133.464,3.1415925,4294967.5,3751228.0,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1442623297,1550508381799805,551960157,264095372,14354489,14378575,133.481,3.1415925,4294967.5,3751228.2,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1442824363,1550508381999806,552007968,263709163,14356143,14380253,133.46301,3.1415925,4294967.5,3751228.8,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1443024408,1550508382199747,552999653,255750762,14390446,14415023,132.789,3.1415925,4294967.5,3751226.8,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1443222324,1550508382399747,552995403,255770984,14390298,14414874,132.806,3.1415925,4294967.5,3751227.5,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1443422320,1550508382599800,552053140,263313759,14357704,14381837,133.474,3.1415925,4294967.5,3751230.8,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1443623316,1550508382796485,551001294,271287848,14321254,14344912,134.19101,3.1415925,4294967.5,3751234.2,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1443823319,1550508382999742,553100285,254859231,14393918,14418549,132.77301,3.1415925,4294967.5,3751228.8,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1444025634,1550508383199797,552105704,262859467,14359520,14383681,133.48001,3.1415925,4294967.5,3751232.2,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1444223371,1550508383399797,552101296,262879563,14359366,14383527,133.49701,3.1415925,4294967.5,3751233.0,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1444424320,1550508383596484,550982939,271367529,14320613,14344267,134.25801,3.1415925,4294967.5,3751236.0,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1444624321,1550508383799793,552167218,262333738,14361646,14385839,133.479,3.1415925,4294967.5,3751233.8,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1444824349,1550508383996485,550973757,271407365,14320292,14343944,134.292,3.1415925,4294967.5,3751237.5,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1445023323,1550508384196484,550969241,271426953,14320134,14343786,134.309,3.1415925,4294967.5,3751237.8,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1445226368,1550508384400484,550964557,271447268,14319971,14343621,134.326,3.1415925,4294967.5,3751238.2,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1445426297,1550508384600484,550959964,271467184,14319810,14343460,134.343,3.1415925,4294967.5,3751238.8,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1445629233,1550508384800484,550955370,271487100,14319650,14343298,134.36,3.1415925,4294967.5,3751239.2,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1445827297,1550508385000413,549598343,281168486,14272526,14295585,135.24101,3.1415925,4294967.5,3751243.8,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1446027386,1550508385200413,549593543,281188192,14272358,14295416,135.25801,3.1415925,4294967.5,3751244.2,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1446227501,1550508385400339,548047086,291535650,14218535,14240943,136.21501,3.1415925,4294967.5,3751248.0,99.99,99.99,100,96,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1446430129,1550508385600339,548042064,291555128,14218359,14240766,136.23201,3.1415925,4294967.5,3751248.5,99.99,99.99,100,96,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1446627361,1550508385800264,546274689,302632548,14156764,14178386,137.27101,3.1415925,4294967.5,3751253.5,99.99,99.99,100,96,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1446828486,1550508386000264,546269433,302651772,14156580,14178201,137.28801,3.1415925,4294967.5,3751254.2,99.99,99.99,100,96,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1447028341,1550508386200328,547770993,293265467,14208908,14231207,136.43301,3.1415925,4294967.5,3751251.0,99.99,99.99,100,96,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1447228464,1550508386400263,546258913,302690240,14156211,14177829,137.321,3.1415925,4294967.5,3751255.2,99.99,99.99,100,90,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1447426321,1550508386600263,546253655,302709463,14156027,14177643,137.337,3.1415925,4294967.5,3751255.8,99.99,99.99,100,90,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1447626326,1550508386800263,546248395,302728692,14155843,14177457,137.354,3.1415925,4294967.5,3751256.5,99.99,99.99,100,90,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1447826324,1550508387000327,547750746,293343244,14208198,14230493,136.5,3.1415925,4294967.5,3751253.5,99.99,99.99,100,90,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1448030445,1550508387200327,547745682,293362693,14208021,14230315,136.51701,3.1415925,4294967.5,3751254.0,99.99,99.99,100,90,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1448226319,1550508387400327,547740618,293382135,14207843,14230136,136.533,3.1415925,4294967.5,3751254.5,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1448428320,1550508387600406,549424170,282194493,14266457,14289455,135.528,3.1415925,4294967.5,3751251.0,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1448628319,1550508387800406,549419341,282214188,14266288,14289285,135.54501,3.1415925,4294967.5,3751251.8,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1448827307,1550508388000406,549526246,281464090,14270004,14293047,135.492,3.1415925,4294967.5,3751252.0,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1449027353,1550508388200406,549617381,280819847,14273171,14296255,135.449,3.1415925,4294967.5,3751252.2,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1449228351,1550508388400482,550872573,271845457,14316758,14340390,134.66301,3.1415925,4294967.5,3751249.8,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1449429321,1550508388600424,549764053,279772179,14278266,14301415,135.38501,3.1415925,4294967.5,3751253.0,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1449626318,1550508388800424,549759278,279791911,14278099,14301247,135.40201,3.1415925,4294967.5,3751253.8,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1449827365,1550508389000313,547394094,295486418,14195752,14217911,136.845,3.1415925,4294967.5,3751259.8,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1450027318,1550508389200313,547388986,295505798,14195573,14217731,136.862,3.1415925,4294967.5,3751260.2,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1450227325,1550508389400423,549744948,279851108,14277598,14300743,135.45201,3.1415925,4294967.5,3751255.5,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1450430915,1550508389600423,549740166,279870853,14277431,14300575,135.46901,3.1415925,4294967.5,3751255.8,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1450627340,1550508389800481,550840316,271984765,14315631,14339256,134.78,3.1415925,4294967.5,3751253.5,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1450828343,1550508390000481,550835704,272004670,14315470,14339094,134.79701,3.1415925,4294967.5,3751254.2,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1451028347,1550508390200423,549725825,279930059,14276929,14300070,135.51901,3.1415925,4294967.5,3751257.5,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1451228355,1550508390400423,549721045,279949785,14276762,14299902,135.53601,3.1415925,4294967.5,3751258.2,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1451428360,1550508390600363,548485855,288319106,14233790,14256409,136.30801,3.1415925,4294967.5,3751261.5,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1451627378,1550508390800363,548480896,288338650,14233617,14256234,136.324,3.1415925,4294967.5,3751262.2,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1451827321,1550508391000208,544781551,311150727,14104744,14125583,138.45001,3.1415925,4294967.5,3751271.0,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1452027317,1550508391200150,543164113,320252488,14048307,14068280,139.32301,3.1415925,4294967.5,3751275.2,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1452227318,1550508391400150,543158483,320271283,14048109,14068081,139.34001,3.1415925,4294967.5,3751276.0,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1452410447,1550508391600055,540196264,335870545,13944433,13962858,140.84201,3.1415925,4294967.5,3751282.5,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1452628321,1550508391800055,539369146,340000250,13915414,13933416,141.253,3.1415925,4294967.5,3751285.0,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1452828538,1550508392000055,539363108,340018544,13915201,13933201,141.26901,3.1415925,4294967.5,3751285.8,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1453029312,1550508392200055,539357068,340036838,13914987,13932986,141.285,3.1415925,4294967.5,3751286.2,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1453228346,1550508392399970,537134918,350738619,13836882,13853751,142.33101,3.1415925,4294967.5,3751291.0,99.99,99.99,100,96,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1453429693,1550508392599910,534654763,362053662,13749471,13765096,143.44,3.1415925,4294967.5,3751296.5,99.99,99.99,100,96,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1453629290,1550508392799814,530027090,381677567,13585744,13599071,145.35701,3.1415925,4294967.5,3751305.8,99.99,99.99,100,96,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1453826386,1550508392999775,527787120,390571717,13506216,13518436,146.23201,3.1415925,4294967.5,3751310.0,99.99,99.99,100,96,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1454027297,1550508393199730,525043914,401006878,13408641,13419455,147.253,3.1415925,4294967.5,3751315.5,99.99,99.99,100,96,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1454227318,1550508393399730,525036669,401023430,13408382,13419193,147.26901,3.1415925,4294967.5,3751316.0,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1454427318,1550508393599730,526470204,395614802,13459376,13470950,146.761,3.1415925,4294967.5,3751313.8,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1454630365,1550508393799730,526463060,395631520,13459121,13470692,146.776,3.1415925,4294967.5,3751314.5,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1454828318,1550508393999731,526455916,395648236,13458865,13470435,146.792,3.1415925,4294967.5,3751315.0,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1455029310,1550508394199730,526448771,395664952,13458609,13470177,146.807,3.1415925,4294967.5,3751316.0,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1455228977,1550508394399730,526441625,395681667,13458354,13469919,146.82301,3.1415925,4294967.5,3751316.8,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1455428382,1550508394599730,526434479,395698381,13458098,13469661,146.83801,3.1415925,4294967.5,3751317.0,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1455629199,1550508394799730,526427333,395715095,13457842,13469403,146.85301,3.1415925,4294967.5,3751317.8,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1455827378,1550508394999778,527987143,389684818,13513311,13525644,146.285,3.1415925,4294967.5,3751315.8,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1456027383,1550508395199857,532215192,372485532,13663241,13677668,144.634,3.1415925,4294967.5,3751308.8,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1456227512,1550508395399938,535836808,356575530,13791142,13807378,143.108,3.1415925,4294967.5,3751302.0,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1456427320,1550508395599977,537344851,349568250,13844248,13861245,142.446,3.1415925,4294967.5,3751300.0,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1456628318,1550508395800128,542457449,323819203,14023580,14043211,139.99501,3.1415925,4294967.5,3751290.0,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1456828317,1550508396000081,540997768,331510962,13972494,13991364,140.742,3.1415925,4294967.5,3751293.8,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1457029316,1550508396200151,543129139,320140744,14047051,14067040,139.67601,3.1415925,4294967.5,3751290.0,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1457228400,1550508396400151,543703475,316945291,14067105,14087401,139.389,3.1415925,4294967.5,3751289.2,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1457827320,1550508397000287,546673210,299477192,14170554,14192464,137.804,3.1415925,4294967.5,3751284.2,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1458027320,1550508397200352,548157683,290039724,14222325,14244842,136.95401,3.1415925,4294967.5,3751280.8,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1458227320,1550508397400416,549479837,281148084,14268339,14291414,136.16501,3.1415925,4294967.5,3751278.5,99.99,99.99,100,91,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1458427299,1550508397600416,549475020,281167787,14268170,14291245,136.182,3.1415925,4294967.5,3751279.2,99.99,99.99,100,91,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1458628317,1550508397803872,550655379,272780185,14309170,14332758,135.45001,3.1415925,4294967.5,3751276.5,99.99,99.99,100,91,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1458824460,1550508397999873,550650754,272800003,14309008,14332595,135.466,3.1415925,4294967.5,3751277.2,99.99,99.99,100,91,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1459025290,1550508398196415,549460583,281226819,14267665,14290736,136.231,3.1415925,4294967.5,3751280.5,99.99,99.99,100,91,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1459224303,1550508398396415,549455848,281246173,14267499,14290570,136.248,3.1415925,4294967.5,3751281.2,99.99,99.99,100,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1459429291,1550508398600415,549450933,281266260,14267327,14290397,136.265,3.1415925,4294967.5,3751281.5,99.99,99.99,100,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1459628461,1550508398800351,548117625,290195742,14220920,14243430,137.08601,3.1415925,4294967.5,3751285.8,99.99,99.99,100,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1459827376,1550508399000415,549441295,281305638,14266990,14290058,136.298,3.1415925,4294967.5,3751282.8,99.99,99.99,100,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1460027319,1550508399203539,556386401,222752755,14506948,14533432,131.39401,3.1415925,4294967.5,3751263.5,99.99,99.99,100,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1460223318,1550508399399539,556901748,217041963,14524599,14551404,130.97101,3.1415925,4294967.5,3751262.2,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1460423296,1550508399599539,556898326,217062828,14524481,14551285,130.988,3.1415925,4294967.5,3751263.0,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1460623302,1550508399799539,556375771,222814996,14506580,14533062,131.444,3.1415925,4294967.5,3751265.2,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1460825295,1550508399999591,555561881,231219273,14478645,14504654,132.119,3.1415925,4294967.5,3751268.5,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1461024494,1550508400196272,546269778,301745774,14156493,14178213,138.248,3.1415925,4294967.5,3751294.2,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1461225310,1550508400396342,547888478,291579289,14212927,14235351,137.33,3.1415925,4294967.5,3751290.8,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1461429318,1550508400600410,549318674,282040919,14262717,14285741,136.483,3.1415925,4294967.5,3751288.0,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1461629332,1550508400800410,549313834,282060600,14262548,14285571,136.5,3.1415925,4294967.5,3751288.8,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1461827296,1550508401000410,549308995,282080272,14262379,14285401,136.516,3.1415925,4294967.5,3751289.0,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1462026323,1550508401200475,550576464,273117919,14306412,14329984,135.73401,3.1415925,4294967.5,3751286.5,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1462227317,1550508401400475,550571815,273137786,14306250,14329821,135.751,3.1415925,4294967.5,3751287.0,99.99,99.99,100,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1462427365,1550508401600475,550567166,273157646,14306087,14329657,135.768,3.1415925,4294967.5,3751287.8,99.99,99.99,100,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1462628294,1550508401803813,551693052,264725136,14345126,14369202,135.04501,3.1415925,4294967.5,3751285.0,99.99,99.99,100,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1462824295,1550508401996414,549368930,281600883,14264457,14287510,136.54701,3.1415925,4294967.5,3751291.5,99.99,99.99,100,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1463024346,1550508402196475,550553311,273216819,14305603,14329170,135.817,3.1415925,4294967.5,3751289.2,99.99,99.99,100,94,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1463229189,1550508402400475,550548566,273237080,14305437,14329003,135.834,3.1415925,4294967.5,3751289.8,99.99,99.99,100,96,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1463625323,1550508402799716,553415554,250721634,14404694,14429592,133.92601,3.1415925,4294967.5,3751282.8,99.99,99.99,100,96,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1463823299,1550508402999527,556586318,220245680,14513775,14540406,131.49301,3.1415925,4294967.5,3751273.2,99.99,99.99,100,96,0.0,0.0,0.0,0.0,0.0,0,0,0,0
