timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1461371205,-0.009424037,0.04680772,0.086286575,-0.9995983,0.0028938826,0.003129362,0.028019765,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1461403288,-0.057946872,-0.061942473,0.12363465,-0.9996376,0.0032015622,0.0034179857,0.026510786,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1461435168,0.0074187755,0.024708346,0.102148235,-0.99967504,0.0036258472,0.0034014138,0.02500049,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1461467018,0.005534823,0.07932884,0.086982414,-0.99971366,0.0036868597,0.003580021,0.023375588,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1461499276,0.0021533752,-0.02720598,0.10171372,-0.9997521,0.003797196,0.003623646,0.021638198,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1461531043,-0.014898364,0.03616911,0.08291813,-0.9997857,0.0043607363,0.0039721597,0.01984012,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1461559274,-0.00344159,0.043681577,0.08816631,-0.9998152,0.004781573,0.004375272,0.018097889,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1461591164,-0.05232553,-0.11353511,0.12768322,-0.99984396,0.0055565955,0.0047253557,0.016091468,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1461623176,0.026490696,-0.010564422,0.10290744,-0.9998697,0.0058518024,0.004866451,0.014236601,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1461656009,-0.030633338,-0.0872479,0.15649523,-0.9998956,0.0057281586,0.0053288015,0.012155801,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1461688035,-0.029145246,0.01733358,0.15104538,-0.9999144,0.006335585,0.005240246,0.01017698,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1461720330,0.0095671,-0.02456114,0.10942202,-0.9999304,0.006582362,0.0052694646,0.008254492,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1461752023,-0.005939278,-0.018574746,0.1490741,-0.99994445,0.0065793646,0.00534564,0.006270042,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1461780017,-0.0045253816,0.06502733,0.12600866,-0.9999527,0.0069376295,0.005060055,0.0045841467,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1461812019,0.015977781,0.010086586,0.09874343,-0.99995893,0.007020508,0.0050560175,0.0027115415,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
